% Model:              JH_0104_coupled_lib_model_1d.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 8 2026, 15:19
% Dimension:          0
% Nodes:              3601
% Expressions:        6
% Description:        Point Probe 1, , , , Open-circuit cell voltage, Battery cell state of charge
% u_par                   C_par                    t                        E_cell (V)               -I_cell (A)              -Rx_cell (N)             -u_cell (m)              E_ocv_cell (V)           soc_cell (1)
0                         0.1                      9380                     3.965782300651178        0.49782155022043484      -2.00883682225278E8      0                        3.9744380087942717       0.7394444444444458
0                         0.1                      9390                     3.965505291016919        0.49782155022043484      -2.0109784488387805E8    0                        3.9741627883434623       0.7391666666666679
0                         0.1                      9400                     3.965228090609987        0.49782155022043484      -2.0131200754247853E8    0                        3.9738875678926537       0.7388888888888901
0                         0.1                      9410                     3.9649508902030544       0.49782155022043484      -2.015261702010783E8     0                        3.973612347441844        0.7386111111111122
0                         0.1                      9420                     3.9646736897961223       0.49782155022043484      -2.017403328596795E8     0                        3.9733371269910345       0.7383333333333346
0                         0.1                      9430                     3.9643964893891903       0.49782155022043484      -2.019544955182797E8     0                        3.9730619065402246       0.7380555555555567
0                         0.1                      9440                     3.964119288982258        0.49782155022043484      -2.0216865817687973E8    0                        3.972786686089416        0.7377777777777791
0                         0.1                      9450                     3.963842088575326        0.49782155022043484      -2.023828208354792E8     0                        3.9725114656386062       0.7375000000000012
0                         0.1                      9460                     3.9635648881683934       0.49782155022043484      -2.0259698349408025E8    0                        3.972236245187797        0.7372222222222233
0                         0.1                      9470                     3.9632876877614613       0.49782155022043484      -2.028111461526812E8     0                        3.9719610247369874       0.7369444444444456
0                         0.1                      9480                     3.963010487354529        0.49782155022043484      -2.030253088112807E8     0                        3.9716858042861776       0.7366666666666682
0                         0.1                      9490                     3.962733286947597        0.49782155022043484      -2.0323947146988124E8    0                        3.971410583835368        0.7363888888888903
0                         0.1                      9500                     3.962456086540665        0.49782155022043484      -2.0345363412848163E8    0                        3.9711353633845583       0.7361111111111124
0                         0.1                      9510                     3.9621788861337324       0.49782155022043484      -2.0366779678708223E8    0                        3.97086014293375         0.7358333333333347
0                         0.1                      9520                     3.9619016857268003       0.49782155022043484      -2.038819594456818E8     0                        3.97058492248294         0.7355555555555567
0                         0.1                      9530                     3.961624485319868        0.49782155022043484      -2.0409612210428315E8    0                        3.9703097020321305       0.7352777777777788
0                         0.1                      9540                     3.961347284912936        0.49782155022043484      -2.0431028476288307E8    0                        3.9700344815813216       0.7350000000000012
0                         0.1                      9550                     3.961070084506004        0.49782155022043484      -2.0452444742148364E8    0                        3.969759261130512        0.7347222222222236
0                         0.1                      9560                     3.9607928840990714       0.49782155022043484      -2.047386100800838E8     0                        3.969484040679702        0.7344444444444456
0                         0.1                      9570                     3.9605156836921394       0.49782155022043484      -2.0495277273868394E8    0                        3.969208820228893        0.7341666666666679
0                         0.1                      9580                     3.960238483285207        0.49782155022043484      -2.051669353972844E8     0                        3.9689335997780835       0.73388888888889
0                         0.1                      9590                     3.959961282878275        0.49782155022043484      -2.0538109805588478E8    0                        3.9686583793272736       0.7336111111111123
0                         0.1                      9600                     3.9596840824713424       0.49782155022043484      -2.0559526071448535E8    0                        3.968383158876464        0.7333333333333346
0                         0.1                      9610                     3.9594068820644104       0.49782155022043484      -2.0580942337308592E8    0                        3.9681078902343305       0.7330555555555567
0                         0.1                      9620                     3.9591296816574784       0.49782155022043484      -2.0602358603168544E8    0                        3.9678325790499245       0.7327777777777789
0                         0.1                      9630                     3.958852481250546        0.49782155022043484      -2.0623774869028667E8    0                        3.9675572678655207       0.7325000000000013
0                         0.1                      9640                     3.958575280843614        0.49782155022043484      -2.0645191134888673E8    0                        3.9672819566811164       0.7322222222222232
0                         0.1                      9650                     3.9582980804366814       0.49782155022043484      -2.0666607400748712E8    0                        3.9670066454967117       0.7319444444444455
0                         0.1                      9660                     3.9580208800297494       0.49782155022043484      -2.0688023666608664E8    0                        3.9667313343123065       0.7316666666666677
0                         0.1                      9670                     3.957743679622817        0.49782155022043484      -2.0709439932468778E8    0                        3.966456023127902        0.73138888888889
0                         0.1                      9680                     3.957466479215885        0.49782155022043484      -2.0730856198328787E8    0                        3.9661807119434966       0.7311111111111123
0                         0.1                      9690                     3.957189278808953        0.49782155022043484      -2.0752272464188787E8    0                        3.965905400759092        0.7308333333333344
0                         0.1                      9700                     3.9569120784020204       0.49782155022043484      -2.0773688730048835E8    0                        3.965630089574687        0.7305555555555565
0                         0.1                      9710                     3.9566348779950884       0.49782155022043484      -2.0795104995908862E8    0                        3.965354778390283        0.730277777777779
0                         0.1                      9720                     3.956357677588156        0.49782155022043484      -2.081652126176886E8     0                        3.9650794672058782       0.7300000000000013
0                         0.1                      9730                     3.956080477181224        0.49782155022043484      -2.083793752762894E8     0                        3.964804156021473        0.7297222222222233
0                         0.1                      9740                     3.955803276774292        0.49782155022043484      -2.0859353793488988E8    0                        3.9645288448370684       0.7294444444444456
0                         0.1                      9750                     3.9555260763673594       0.49782155022043484      -2.0880770059348944E8    0                        3.9642535336526636       0.7291666666666679
0                         0.1                      9760                     3.9552488759604274       0.49782155022043484      -2.0902186325209004E8    0                        3.9639782224682585       0.7288888888888899
0                         0.1                      9770                     3.954971675553495        0.49782155022043484      -2.092360259106911E8     0                        3.9637029112838547       0.7286111111111124
0                         0.1                      9780                     3.954694475146563        0.49782155022043484      -2.0945018856929153E8    0                        3.9634276000994495       0.7283333333333344
0                         0.1                      9790                     3.9544172747396305       0.49782155022043484      -2.0966435122789097E8    0                        3.963152288915045        0.7280555555555567
0                         0.1                      9800                     3.9541400743326984       0.49782155022043484      -2.0987851388649148E8    0                        3.96287697773064         0.727777777777779
0                         0.1                      9810                     3.9538628739257664       0.49782155022043484      -2.1009267654509214E8    0                        3.962601666546235        0.7275000000000014
0                         0.1                      9820                     3.953585673518834        0.49782155022043484      -2.1030683920369223E8    0                        3.962326355361831        0.7272222222222233
0                         0.1                      9830                     3.953308473111902        0.49782155022043484      -2.1052100186229265E8    0                        3.962051044177426        0.7269444444444456
0                         0.1                      9840                     3.9530312727049695       0.49782155022043484      -2.107351645208931E8     0                        3.961775732993021        0.7266666666666679
0                         0.1                      9850                     3.9527540722980374       0.49782155022043484      -2.1094932717949355E8    0                        3.961500421808616        0.7263888888888901
0                         0.1                      9860                     3.952476871891105        0.49782155022043484      -2.1116348983809388E8    0                        3.9612251106242122       0.7261111111111122
0                         0.1                      9870                     3.952199671484173        0.49782155022043484      -2.113776524966939E8     0                        3.9609497994398066       0.7258333333333347
0                         0.1                      9880                     3.951922471077241        0.49782155022043484      -2.1159181515529433E8    0                        3.9606744882554024       0.7255555555555567
0                         0.1                      9890                     3.9516452706703085       0.49782155022043484      -2.1180597781389454E8    0                        3.9603991770709976       0.7252777777777789
0                         0.1                      9900                     3.9513680702633764       0.49782155022043484      -2.120201404724951E8     0                        3.9601238658865925       0.7250000000000012
0                         0.1                      9910                     3.951090869856444        0.49782155022043484      -2.1223430313109562E8    0                        3.9598485547021878       0.7247222222222234
0                         0.1                      9920                     3.950813669449512        0.49782155022043484      -2.124484657896955E8     0                        3.9595732435177826       0.7244444444444457
0                         0.1                      9930                     3.95053646904258         0.49782155022043484      -2.1266262844829586E8    0                        3.959297932333379        0.7241666666666677
0                         0.1                      9940                     3.9502592686356475       0.49782155022043484      -2.1287679110689646E8    0                        3.959022621148974        0.72388888888889
0                         0.1                      9950                     3.9499820682287154       0.49782155022043484      -2.1309095376549742E8    0                        3.958747309964569        0.7236111111111122
0                         0.1                      9960                     3.949704867821783        0.49782155022043484      -2.1330511642409638E8    0                        3.958471998780164        0.7233333333333347
0                         0.1                      9970                     3.949427667414851        0.49782155022043484      -2.1351927908269703E8    0                        3.958196687595759        0.7230555555555568
0                         0.1                      9980                     3.9491504670079185       0.49782155022043484      -2.137334417412978E8     0                        3.957921376411355        0.7227777777777792
0                         0.1                      9990                     3.948880636704754        0.49782155022043484      -2.1394760439989832E8    0                        3.9576460652269505       0.7225000000000011
0                         0.1                      10000                    3.9486288996913426       0.49782155022043484      -2.141617670584984E8     0                        3.9573707540425453       0.7222222222222233
0                         0.1                      10010                    3.948377162677931        0.49782155022043484      -2.1437592971709847E8    0                        3.9570954428581406       0.7219444444444456
0                         0.1                      10020                    3.9481254256645193       0.49782155022043484      -2.145900923757E8        0                        3.9568201316737355       0.7216666666666677
0                         0.1                      10030                    3.9478736886511077       0.49782155022043484      -2.1480425503429967E8    0                        3.9565447887445577       0.7213888888888901
0                         0.1                      10040                    3.947621951637696        0.49782155022043484      -2.1501841769289914E8    0                        3.956269325983066        0.7211111111111121
0                         0.1                      10050                    3.9473702146242844       0.49782155022043484      -2.1523258035149997E8    0                        3.955993863221574        0.7208333333333344
0                         0.1                      10060                    3.9471184776108728       0.49782155022043484      -2.1544674301010054E8    0                        3.9557184004600825       0.7205555555555567
0                         0.1                      10070                    3.946866740597461        0.49782155022043484      -2.156609056687005E8     0                        3.9554429376985905       0.720277777777779
0                         0.1                      10080                    3.9466150035840495       0.49782155022043484      -2.1587506832730126E8    0                        3.955167474937099        0.7200000000000014
0                         0.1                      10090                    3.946363266570638        0.49782155022043484      -2.1608923098590183E8    0                        3.9548920121756077       0.7197222222222233
0                         0.1                      10100                    3.946111529557226        0.49782155022043484      -2.1630339364450145E8    0                        3.954616549414116        0.7194444444444457
0                         0.1                      10110                    3.9458597925438146       0.49782155022043484      -2.1651755630310202E8    0                        3.954341086652624        0.7191666666666678
0                         0.1                      10120                    3.945608055530403        0.49782155022043484      -2.1673171896170285E8    0                        3.954065623891132        0.7188888888888899
0                         0.1                      10130                    3.9453563185169913       0.49782155022043484      -2.169458816203022E8     0                        3.9537901611296413       0.7186111111111123
0                         0.1                      10140                    3.9451045815035797       0.49782155022043484      -2.1716004427890337E8    0                        3.9535146983681493       0.7183333333333346
0                         0.1                      10150                    3.944852844490168        0.49782155022043484      -2.1737420693750358E8    0                        3.9532392356066577       0.7180555555555568
0                         0.1                      10160                    3.9446011074767564       0.49782155022043484      -2.1758836959610397E8    0                        3.9529637728451656       0.7177777777777791
0                         0.1                      10170                    3.9443493704633448       0.49782155022043484      -2.178025322547046E8     0                        3.952688310083674        0.7175000000000012
0                         0.1                      10180                    3.944097633449933        0.49782155022043484      -2.1801669491330472E8    0                        3.952412847322182        0.7172222222222234
0                         0.1                      10190                    3.9438458964365215       0.49782155022043484      -2.1823085757190418E8    0                        3.9521373845606913       0.7169444444444458
0                         0.1                      10200                    3.94359415942311         0.49782155022043484      -2.1844502023050484E8    0                        3.9518619217991993       0.7166666666666676
0                         0.1                      10210                    3.9433424224096982       0.49782155022043484      -2.1865918288910598E8    0                        3.9515864590377077       0.7163888888888901
0                         0.1                      10220                    3.9430906853962866       0.49782155022043484      -2.18873345547706E8      0                        3.9513109962762156       0.7161111111111121
0                         0.1                      10230                    3.942838948382875        0.49782155022043484      -2.1908750820630652E8    0                        3.951035533514725        0.7158333333333344
0                         0.1                      10240                    3.9425872113694633       0.49782155022043484      -2.193016708649062E8     0                        3.950760070753232        0.7155555555555567
0                         0.1                      10250                    3.9423354743560517       0.49782155022043484      -2.1951583352350658E8    0                        3.950484607991741        0.7152777777777791
0                         0.1                      10260                    3.9420837373426396       0.49782155022043484      -2.197299961821075E8     0                        3.9502091452302492       0.7150000000000011
0                         0.1                      10270                    3.941832000329228        0.49782155022043484      -2.199441588407075E8     0                        3.949933682468757        0.7147222222222235
0                         0.1                      10280                    3.9415802633158163       0.49782155022043484      -2.2015832149930778E8    0                        3.9496582197072656       0.7144444444444455
0                         0.1                      10290                    3.9413285263024047       0.49782155022043484      -2.2037248415790844E8    0                        3.9493827569457745       0.7141666666666678
0                         0.1                      10300                    3.941076789288993        0.49782155022043484      -2.2058664681650814E8    0                        3.949107294184283        0.7138888888888899
0                         0.1                      10310                    3.9408250522755814       0.49782155022043484      -2.2080080947510862E8    0                        3.948831831422791        0.7136111111111124
0                         0.1                      10320                    3.94057331526217         0.49782155022043484      -2.2101497213370985E8    0                        3.948556368661299        0.7133333333333346
0                         0.1                      10330                    3.940321578248758        0.49782155022043484      -2.212291347923093E8     0                        3.948280905899807        0.7130555555555568
0                         0.1                      10340                    3.9400698412353465       0.49782155022043484      -2.214432974509098E8     0                        3.9480054431383156       0.7127777777777788
0                         0.1                      10350                    3.939818104221935        0.49782155022043484      -2.2165746010951102E8    0                        3.9477299803768244       0.7125000000000012
0                         0.1                      10360                    3.9395663672085233       0.49782155022043484      -2.218716227681107E8     0                        3.947454517615332        0.7122222222222233
0                         0.1                      10370                    3.9393146301951116       0.49782155022043484      -2.220857854267108E8     0                        3.9471931202171744       0.7119444444444456
0                         0.1                      10380                    3.9390628931817          0.49782155022043484      -2.2229994808531144E8    0                        3.946957607941199        0.7116666666666679
0                         0.1                      10390                    3.9388111561682884       0.49782155022043484      -2.2251411074391174E8    0                        3.946722095665223        0.7113888888888898
0                         0.1                      10400                    3.9385594191548767       0.49782155022043484      -2.2272827340251195E8    0                        3.9464865833892464       0.7111111111111122
0                         0.1                      10410                    3.938307682141465        0.49782155022043484      -2.2294243606111306E8    0                        3.94625107111327         0.7108333333333343
0                         0.1                      10420                    3.9380559451280535       0.49782155022043484      -2.2315659871971256E8    0                        3.9460155588372943       0.7105555555555568
0                         0.1                      10430                    3.937804208114642        0.49782155022043484      -2.233707613783124E8     0                        3.945780046561318        0.710277777777779
0                         0.1                      10440                    3.93755247110123         0.49782155022043484      -2.2358492403691337E8    0                        3.945544534285342        0.7100000000000012
0                         0.1                      10450                    3.9373007340878186       0.49782155022043484      -2.237990866955136E8     0                        3.945309022009366        0.7097222222222235
0                         0.1                      10460                    3.937048997074407        0.49782155022043484      -2.2401324935411423E8    0                        3.945073300059675        0.7094444444444454
0                         0.1                      10470                    3.9367972600609953       0.49782155022043484      -2.2422741201271418E8    0                        3.9448375515928085       0.7091666666666679
0                         0.1                      10480                    3.9365455230475837       0.49782155022043484      -2.244415746713154E8     0                        3.9446018031259427       0.70888888888889
0                         0.1                      10490                    3.936293786034172        0.49782155022043484      -2.2465573732991555E8    0                        3.944366054659076        0.7086111111111122
0                         0.1                      10500                    3.9360420490207604       0.49782155022043484      -2.248698999885162E8     0                        3.94413030619221         0.7083333333333347
0                         0.1                      10510                    3.9357903120073487       0.49782155022043484      -2.2508406264711598E8    0                        3.943894557725343        0.7080555555555568
0                         0.1                      10520                    3.935538574993937        0.49782155022043484      -2.2529822530571654E8    0                        3.9436588092584772       0.7077777777777788
0                         0.1                      10530                    3.9352868379805255       0.49782155022043484      -2.2551238796431696E8    0                        3.9434230607916105       0.7075000000000012
0                         0.1                      10540                    3.935035100967114        0.49782155022043484      -2.2572655062291738E8    0                        3.943187312324744        0.7072222222222234
0                         0.1                      10550                    3.9347833639537018       0.49782155022043484      -2.2594071328151828E8    0                        3.942951563857878        0.7069444444444456
0                         0.1                      10560                    3.93453162694029         0.49782155022043484      -2.2615487594011754E8    0                        3.942715815391012        0.7066666666666679
0                         0.1                      10570                    3.9342798899268785       0.49782155022043484      -2.2636903859871832E8    0                        3.942480066924145        0.70638888888889
0                         0.1                      10580                    3.934028152913467        0.49782155022043484      -2.2658320125731775E8    0                        3.9422443184572784       0.7061111111111121
0                         0.1                      10590                    3.933777710495648        0.49782155022043484      -2.2679736391591805E8    0                        3.9420085699904126       0.7058333333333344
0                         0.1                      10600                    3.9335328657243553       0.49782155022043484      -2.2701152657451907E8    0                        3.941772821523546        0.7055555555555566
0                         0.1                      10610                    3.9332882451603384       0.49782155022043484      -2.2722568923311934E8    0                        3.9415370730566788       0.7052777777777788
0                         0.1                      10620                    3.933043848803598        0.49782155022043484      -2.2743985189171958E8    0                        3.941301324589813        0.7050000000000011
0                         0.1                      10630                    3.932799676654134        0.49782155022043484      -2.2765401455032024E8    0                        3.941065576122947        0.7047222222222234
0                         0.1                      10640                    3.932555728711946        0.49782155022043484      -2.2786817720892006E8    0                        3.9408298276560805       0.7044444444444455
0                         0.1                      10650                    3.9323120049770344       0.49782155022043484      -2.2808233986752006E8    0                        3.940594079189214        0.7041666666666679
0                         0.1                      10660                    3.9320685054493985       0.49782155022043484      -2.2829650252612093E8    0                        3.9403583307223475       0.7038888888888899
0                         0.1                      10670                    3.9318252301290393       0.49782155022043484      -2.285106651847211E8     0                        3.940122582255481        0.7036111111111124
0                         0.1                      10680                    3.9315821790159564       0.49782155022043484      -2.2872482784332275E8    0                        3.939886833788614        0.7033333333333346
0                         0.1                      10690                    3.9313393521101494       0.49782155022043484      -2.289389905019222E8     0                        3.9396510853217483       0.7030555555555569
0                         0.1                      10700                    3.9310967494116187       0.49782155022043484      -2.2915315316052306E8    0                        3.9394153368548825       0.702777777777779
0                         0.1                      10710                    3.9308543709203647       0.49782155022043484      -2.2936731581912324E8    0                        3.9391795883880154       0.7025000000000012
0                         0.1                      10720                    3.9306122166363866       0.49782155022043484      -2.295814784777231E8     0                        3.9389438399211487       0.7022222222222232
0                         0.1                      10730                    3.930370286559685        0.49782155022043484      -2.2979564113632354E8    0                        3.938708091454283        0.7019444444444457
0                         0.1                      10740                    3.9301285806902597       0.49782155022043484      -2.3000980379492426E8    0                        3.938472342987416        0.7016666666666678
0                         0.1                      10750                    3.9298870990281105       0.49782155022043484      -2.3022396645352373E8    0                        3.9382365945205504       0.7013888888888901
0                         0.1                      10760                    3.929645841573237        0.49782155022043484      -2.3043812911212403E8    0                        3.9380008460536833       0.7011111111111125
0                         0.1                      10770                    3.9294048083256405       0.49782155022043484      -2.306522917707249E8     0                        3.9377650975868175       0.7008333333333345
0                         0.1                      10780                    3.92916399928532         0.49782155022043484      -2.3086645442932457E8    0                        3.937529349119951        0.7005555555555566
0                         0.1                      10790                    3.9289234144522758       0.49782155022043484      -2.310806170879255E8     0                        3.937293600653085        0.7002777777777787
0                         0.1                      10800                    3.9286830538265076       0.49782155022043484      -2.3129477974652612E8    0                        3.9370578521862183       0.7000000000000013
0                         0.1                      10810                    3.9284429174080158       0.49782155022043484      -2.315089424051261E8     0                        3.936822103719351        0.6997222222222235
0                         0.1                      10820                    3.9282030051968          0.49782155022043484      -2.317231050637263E8     0                        3.9365863552524853       0.6994444444444454
0                         0.1                      10830                    3.927963317192861        0.49782155022043484      -2.3193726772232705E8    0                        3.9363506067856195       0.6991666666666678
0                         0.1                      10840                    3.927723853396198        0.49782155022043484      -2.321514303809269E8     0                        3.936114858318753        0.69888888888889
0                         0.1                      10850                    3.927484613806812        0.49782155022043484      -2.323655930395271E8     0                        3.935879109851886        0.6986111111111123
0                         0.1                      10860                    3.927245598424701        0.49782155022043484      -2.3257975569812745E8    0                        3.93564336138502         0.6983333333333345
0                         0.1                      10870                    3.927006807249867        0.49782155022043484      -2.32793918356728E8      0                        3.935407612918153        0.6980555555555567
0                         0.1                      10880                    3.9267682402823088       0.49782155022043484      -2.330080810153277E8     0                        3.935171658725338        0.6977777777777789
0                         0.1                      10890                    3.926529897522027        0.49782155022043484      -2.3322224367392868E8    0                        3.9349355468042626       0.697500000000001
0                         0.1                      10900                    3.9262917789690217       0.49782155022043484      -2.334364063325296E8     0                        3.934699434883188        0.6972222222222235
0                         0.1                      10910                    3.9260538846232924       0.49782155022043484      -2.3365056899112898E8    0                        3.9344633229621118       0.6969444444444455
0                         0.1                      10920                    3.9258162144848394       0.49782155022043484      -2.338647316497298E8     0                        3.934227211041037        0.6966666666666679
0                         0.1                      10930                    3.9255787685536627       0.49782155022043484      -2.340788943083291E8     0                        3.933991099119961        0.6963888888888901
0                         0.1                      10940                    3.925341546829762        0.49782155022043484      -2.3429305696693027E8    0                        3.9337549871988853       0.6961111111111123
0                         0.1                      10950                    3.925104549313138        0.49782155022043484      -2.345072196255314E8     0                        3.93351887527781         0.6958333333333343
0                         0.1                      10960                    3.92486777600379         0.49782155022043484      -2.347213822841301E8     0                        3.9332827633567353       0.6955555555555568
0                         0.1                      10970                    3.9246312269017185       0.49782155022043484      -2.3493554494273105E8    0                        3.9330466514356597       0.6952777777777788
0                         0.1                      10980                    3.924394902006923        0.49782155022043484      -2.3514970760133097E8    0                        3.9328105395145836       0.6950000000000012
0                         0.1                      10990                    3.9241588013194035       0.49782155022043484      -2.3536387025993216E8    0                        3.932574427593509        0.6947222222222235
0                         0.1                      11000                    3.9239229248391605       0.49782155022043484      -2.3557803291853288E8    0                        3.9323383156724327       0.6944444444444456
0                         0.1                      11010                    3.9236872725661938       0.49782155022043484      -2.3579219557713267E8    0                        3.932102203751358        0.6941666666666678
0                         0.1                      11020                    3.9234518445005033       0.49782155022043484      -2.3600635823573256E8    0                        3.931866091830282        0.69388888888889
0                         0.1                      11030                    3.923216640642089        0.49782155022043484      -2.3622052089433318E8    0                        3.931629979909207        0.6936111111111123
0                         0.1                      11040                    3.9229816609909514       0.49782155022043484      -2.364346835529337E8     0                        3.931393867988131        0.6933333333333344
0                         0.1                      11050                    3.9227469055470894       0.49782155022043484      -2.366488462115345E8     0                        3.9311577560670554       0.6930555555555566
0                         0.1                      11060                    3.922512374310504        0.49782155022043484      -2.368630088701345E8     0                        3.93092164414598         0.6927777777777792
0                         0.1                      11070                    3.9222780672811948       0.49782155022043484      -2.3707717152873436E8    0                        3.9306855322249046       0.6925000000000011
0                         0.1                      11080                    3.922043984459162        0.49782155022043484      -2.3729133418733436E8    0                        3.9304494203038294       0.6922222222222234
0                         0.1                      11090                    3.9218101258444054       0.49782155022043484      -2.3750549684593487E8    0                        3.9302133083827537       0.6919444444444454
0                         0.1                      11100                    3.921576491436925        0.49782155022043484      -2.3771965950453493E8    0                        3.9299771964616785       0.6916666666666678
0                         0.1                      11110                    3.9213430812367207       0.49782155022043484      -2.3793382216313568E8    0                        3.929741084540603        0.6913888888888903
0                         0.1                      11120                    3.921109895243793        0.49782155022043484      -2.3814798482173687E8    0                        3.929504972619527        0.6911111111111122
0                         0.1                      11130                    3.9208769334581413       0.49782155022043484      -2.3836214748033637E8    0                        3.929268860698452        0.6908333333333344
0                         0.1                      11140                    3.9206441958797655       0.49782155022043484      -2.3857631013893655E8    0                        3.929032748777377        0.6905555555555565
0                         0.1                      11150                    3.9204116825086666       0.49782155022043484      -2.387904727975366E8     0                        3.928796636856301        0.690277777777779
0                         0.1                      11160                    3.9201793933448434       0.49782155022043484      -2.3900463545613754E8    0                        3.928560524935225        0.6900000000000011
0                         0.1                      11170                    3.9199473283882966       0.49782155022043484      -2.3921879811473796E8    0                        3.9283244130141504       0.6897222222222233
0                         0.1                      11180                    3.919715487639026        0.49782155022043484      -2.3943296077333766E8    0                        3.9280883010930747       0.6894444444444455
0                         0.1                      11190                    3.9194832084724402       0.49782155022043484      -2.3964712343193805E8    0                        3.9278521891719986       0.6891666666666678
0                         0.1                      11200                    3.9192446122581206       0.49782155022043484      -2.3986128609053937E8    0                        3.927616077250924        0.68888888888889
0                         0.1                      11210                    3.9190060051574576       0.49782155022043484      -2.400754487491384E8     0                        3.9273799653298487       0.6886111111111123
0                         0.1                      11220                    3.918767387170453        0.49782155022043484      -2.4028961140773943E8    0                        3.927143853408773        0.6883333333333346
0                         0.1                      11230                    3.918528758297105        0.49782155022043484      -2.405037740663398E8     0                        3.926907741487697        0.6880555555555566
0                         0.1                      11240                    3.9182901185374144       0.49782155022043484      -2.4071793672493958E8    0                        3.926671629566622        0.6877777777777789
0                         0.1                      11250                    3.9180514678913814       0.49782155022043484      -2.4093209938354066E8    0                        3.926435517645546        0.6875000000000012
0                         0.1                      11260                    3.917812806359006        0.49782155022043484      -2.4114626204213992E8    0                        3.9261994057244713       0.6872222222222234
0                         0.1                      11270                    3.917574133940287        0.49782155022043484      -2.4136042470074078E8    0                        3.9259632938033953       0.6869444444444456
0                         0.1                      11280                    3.917335450635226        0.49782155022043484      -2.4157458735934117E8    0                        3.9257271818823205       0.6866666666666678
0                         0.1                      11290                    3.917096756443822        0.49782155022043484      -2.417887500179407E8     0                        3.9254910699612444       0.6863888888888903
0                         0.1                      11300                    3.9168580513660753       0.49782155022043484      -2.4200291267654166E8    0                        3.9252548195882726       0.6861111111111123
0                         0.1                      11310                    3.9166193354019865       0.49782155022043484      -2.422170753351425E8     0                        3.925018141007541        0.6858333333333345
0                         0.1                      11320                    3.9163806085515542       0.49782155022043484      -2.4243123799374235E8    0                        3.924781462426808        0.6855555555555567
0                         0.1                      11330                    3.91614187081478         0.49782155022043484      -2.4264540065234295E8    0                        3.924544783846076        0.6852777777777789
0                         0.1                      11340                    3.9159031221916623       0.49782155022043484      -2.4285956331094286E8    0                        3.9243081052653435       0.685000000000001
0                         0.1                      11350                    3.915664362682203        0.49782155022043484      -2.4307372596954274E8    0                        3.9240714266846117       0.6847222222222233
0                         0.1                      11360                    3.9154255922864          0.49782155022043484      -2.4328788862814385E8    0                        3.9238347481038796       0.6844444444444459
0                         0.1                      11370                    3.9151868110042547       0.49782155022043484      -2.4350205128674403E8    0                        3.923598069523147        0.6841666666666678
0                         0.1                      11380                    3.914948018835767        0.49782155022043484      -2.437162139453438E8     0                        3.9233613909424143       0.6838888888888902
0                         0.1                      11390                    3.914709215780936        0.49782155022043484      -2.4393037660394445E8    0                        3.9231247123616826       0.6836111111111121
0                         0.1                      11400                    3.914470401839763        0.49782155022043484      -2.4414453926254487E8    0                        3.92288803378095         0.6833333333333346
0                         0.1                      11410                    3.914231577012247        0.49782155022043484      -2.4435870192114532E8    0                        3.922651355200218        0.6830555555555569
