complexity,loss,equation,score,sympy_format,lambda_format
1,47.26334,4.228315,0.0,4.22831500000000,PySRFunction(X=>4.22831500000000)
3,44.682705,4.72798 - soc,0.028074214068611988,4.72798 - soc,PySRFunction(X=>4.72798 - soc)
4,28.893103,cube(2.1656682 - soc),0.4359835978800052,(2.1656682 - soc)**3,PySRFunction(X=>(2.1656682 - soc)**3)
5,13.723014,(1.515202 - soc) ^ 7.5916266,0.7445286386457223,(1.515202 - soc)**7.5916266,PySRFunction(X=>(1.515202 - soc)**7.5916266)
6,11.2113285,C / (square(soc) + 0.030253328),0.2021495371510861,C/(soc**2 + 0.030253328),PySRFunction(X=>C/(soc**2 + 0.030253328))
7,8.178075,cube(exp(1.0741524 - (soc / C))),0.31546794747414086,25.0896948979628*exp(-3*soc/C),PySRFunction(X=>25.0896948979628*exp(-3*soc/C))
8,4.1981893,0.682928 / (cube(soc / C) + 0.032675285),0.6668034795636707,0.682928/(0.032675285 + soc**3/C**3),PySRFunction(X=>0.682928/(0.032675285 + soc**3/C**3))
9,2.6256065,exp(3.0498834 - cube(soc / (C / 2.7474272))),0.4693413963079245,exp(3.0498834 - 20.7385591921935*soc**3/C**3),PySRFunction(X=>exp(3.0498834 - 20.7385591921935*soc**3/C**3))
10,0.6147264,cube(exp(exp(cube(cube(soc / (C / -2.5863426)))))),1.4518899051872423,exp(3*exp(-5178.14823400973*soc**9/C**9)),PySRFunction(X=>exp(3*exp(-5178.14823400973*soc**9/C**9)))
11,0.5837981,exp(exp(1.0908877 - cube(cube((soc / C) / 0.38826492)))),0.05162208689464635,exp(exp(1.0908877 - 4987.08325393592*soc**9/C**9)),PySRFunction(X=>exp(exp(1.0908877 - 4987.08325393592*soc**9/C**9)))
12,0.4693144,exp(exp(1.087417 - square(cube(square((soc / C) / 0.374134))))),0.21828229754842182,exp(exp(1.087417 - 132945.571102521*soc**12/C**12)),PySRFunction(X=>exp(exp(1.087417 - 132945.571102521*soc**12/C**12)))
13,0.4417688,exp(exp(cube(cube((0.12429674 - (soc / C)) / 0.24343604)) + 1.0851644)),0.06048623802490825,exp(exp(333070.46837243*(0.12429674 - soc/C)**9 + 1.0851644)),PySRFunction(X=>exp(exp(333070.46837243*(0.12429674 - soc/C)**9 + 1.0851644)))
14,0.4341501,exp(exp(1.0868583 - square(square(cube((soc / (C + 0.015298213)) / -0.36510146))))),0.01739634146039727,exp(exp(1.0868583 - 178253.129885903*soc**12/(C + 0.015298213)**12)),PySRFunction(X=>exp(exp(1.0868583 - 178253.129885903*soc**12/(C + 0.015298213)**12)))
15,0.3731767,exp(exp(cube(soc - cube((soc / (C + 0.040324684)) / 0.32828048)) + 1.0874212)),0.15133829282938807,exp(exp((-28.266030335647*soc**3/(C + 0.040324684)**3 + soc)**3 + 1.0874212)),PySRFunction(X=>exp(exp((-28.266030335647*soc**3/(C + 0.040324684)**3 + soc)**3 + 1.0874212)))
16,0.33668885,exp(exp(cube(soc - square(square((soc / (C + 0.033949643)) / 0.32754987))) + 1.0841653)),0.10289282392679529,exp(exp((-86.8740911946279*soc**4/(C + 0.033949643)**4 + soc)**3 + 1.0841653)),PySRFunction(X=>exp(exp((-86.8740911946279*soc**4/(C + 0.033949643)**4 + soc)**3 + 1.0841653)))
17,0.32347146,exp(exp(cube((soc ^ 0.60959345) - cube((soc / (C + 0.04054434)) / 0.30902073)) + 1.0829196)),0.04004832260215381,exp(exp((soc**0.60959345 - 33.8873148406712*soc**3/(C + 0.04054434)**3)**3 + 1.0829196)),PySRFunction(X=>exp(exp((soc**0.60959345 - 33.8873148406712*soc**3/(C + 0.04054434)**3)**3 + 1.0829196)))
19,0.30192593,exp((soc - cube(square(square((soc / C) / 0.33836284)))) + 2.7071266) - (-0.5431306 / (soc + 0.11173941)),0.03446458254578756,exp(soc + 2.7071266 - 444025.653479897*soc**12/C**12) - (-1)*0.5431306/(soc + 0.11173941),PySRFunction(X=>exp(soc + 2.7071266 - 444025.653479897*soc**12/C**12) - (-1)*0.5431306/(soc + 0.11173941))
20,0.2877304,(0.54958946 / (0.10792886 + soc)) + exp((2.6947353 + soc) - cube(cube(((soc / C) - 0.11419304) / 0.22318627))),0.048157791792655634,exp(soc - 727767.626848253*(-1*0.11419304 + soc/C)**9 + 2.6947353) + 0.54958946/(soc + 0.10792886),PySRFunction(X=>exp(soc - 727767.626848253*(-1*0.11419304 + soc/C)**9 + 2.6947353) + 0.54958946/(soc + 0.10792886))
