complexity,loss,equation,score,sympy_format,lambda_format
1,0.0039349706,0.70747024,0.0,0.707470240000000,PySRFunction(X=>0.707470240000000)
5,0.0031543414,0.68140054 - (-0.008699833 / x2),0.05528092106194434,0.68140054 - (-1)*0.008699833/x2,PySRFunction(X=>0.68140054 - (-1)*0.008699833/x2)
6,0.0029277087,0.6988811 - (-0.00044597665 / square(x2)),0.07455962273834155,0.6988811 - (-1)*0.00044597665/(x2**2),PySRFunction(X=>0.6988811 - (-1)*0.00044597665/(x2**2))
7,0.002923036,square(square(0.0157854 / x2) + 0.83633006),0.0015973012780690751,(0.83633006 + 0.00024917885316/x2**2)**2,PySRFunction(X=>(0.83633006 + 0.00024917885316/x2**2)**2)
8,0.001736801,0.7041356 - (exp(x0 / x2) * -1.4716511e-10),0.520577886813535,0.7041356 - (-1.4716511e-10)*exp(x0/x2),PySRFunction(X=>0.7041356 - (-1.4716511e-10)*exp(x0/x2))
9,0.00049298775,0.6988811 - cube(cube((x0 / x2) * -0.04365403)),1.259315868471656,0.6988811 - (-1)*5.75730295535678e-13*x0**9/x2**9,PySRFunction(X=>0.6988811 - (-1)*5.75730295535678e-13*x0**9/x2**9)
11,0.0004686761,square(cube(((x0 / x2) * -0.06344304) - -0.45270413)) + 0.6981499,0.02528620717055,(x0*(-0.06344304)/x2 - 1*(-0.45270413))**6 + 0.6981499,PySRFunction(X=>(x0*(-0.06344304)/x2 - 1*(-0.45270413))**6 + 0.6981499)
12,0.00041419905,log(cube(cube(-0.34299543 - ((-0.0650883 / x2) * x0))) + 2.0127642),0.12356525614182232,log((0.0650883*x0/x2 - 0.34299543)**9 + 2.0127642),PySRFunction(X=>log((0.0650883*x0/x2 - 0.34299543)**9 + 2.0127642))
13,0.00034710506,square(cube(sin(cube((x0 / x2) * 0.04930991)))) + 0.6997534,0.17671915468795651,sin(0.000119895429993651*x0**3/x2**3)**6 + 0.6997534,PySRFunction(X=>sin(0.000119895429993651*x0**3/x2**3)**6 + 0.6997534)
14,0.00033274537,cube(cube(square(square(sin((x0 * -0.06579789) / x2))))) + 0.69985133,0.042249957864612574,sin(x0*(-0.06579789)/x2)**36 + 0.69985133,PySRFunction(X=>sin(x0*(-0.06579789)/x2)**36 + 0.69985133)
15,0.00026457806,cube(sin(cube(((x0 * 0.04726746) / x2) ^ x0))) + 0.69901836,0.2292412121967918,sin((x0*0.04726746/x2)**(3*x0))**3 + 0.69901836,PySRFunction(X=>sin((x0*0.04726746/x2)**(3*x0))**3 + 0.69901836)
16,0.00023920486,square(square(sin(square(((0.047858525 / x2) * x0) ^ x0)))) + 0.69863325,0.10081599103568409,sin((0.047858525*x0/x2)**(2*x0))**4 + 0.69863325,PySRFunction(X=>sin((0.047858525*x0/x2)**(2*x0))**4 + 0.69863325)
17,0.00017165701,cube(sin(cube(((x0 / x2) * 0.048193265) ^ x0)) * 0.9299127) + 0.69932395,0.33182198160961224,0.804130503952734*sin((x0*0.048193265/x2)**(3*x0))**3 + 0.69932395,PySRFunction(X=>0.804130503952734*sin((x0*0.048193265/x2)**(3*x0))**3 + 0.69932395)
18,0.00016471226,square(0.10963704 - sin(square(square(((x0 * 0.04798573) / x2) ^ x0)))) + 0.68857133,0.04129828520021928,(0.10963704 - sin((x0*0.04798573/x2)**(4*x0)))**2 + 0.68857133,PySRFunction(X=>(0.10963704 - sin((x0*0.04798573/x2)**(4*x0)))**2 + 0.68857133)
19,0.00016079242,cube(cube(cube(sin((((0.051529408 / x2) - -0.27709305) * sqrt(x0)) ^ x0)))) + 0.6996658,0.024085856455704015,sin((sqrt(x0)*(0.27709305 + 0.051529408/x2))**x0)**27 + 0.6996658,PySRFunction(X=>sin((sqrt(x0)*(0.27709305 + 0.051529408/x2))**x0)**27 + 0.6996658)
20,0.00011752377,square(0.08155991 - sin(square(square((((0.045882486 / x2) + 0.013341504) * x0) ^ x0)))) + 0.69332933,0.3134736053331927,(0.08155991 - sin((x0*(0.013341504 + 0.045882486/x2))**(4*x0)))**2 + 0.69332933,PySRFunction(X=>(0.08155991 - sin((x0*(0.013341504 + 0.045882486/x2))**(4*x0)))**2 + 0.69332933)
