complexity,loss,equation,score,sympy_format,lambda_format
1,0.03499738,0.7819157,0.0,0.781915700000000,PySRFunction(X=>0.781915700000000)
3,0.02589574,sqrt(x2),0.15059736256586143,sqrt(x2),PySRFunction(X=>sqrt(x2))
5,0.023149852,x2 ^ x2,0.056045044494821845,x2**x2,PySRFunction(X=>x2**x2)
7,0.017885173,(0.030197676 / (x2 - 0.26137272)) + x2,0.12900817092439773,x2 + 0.030197676/(x2 - 1*0.26137272),PySRFunction(X=>x2 + 0.030197676/(x2 - 1*0.26137272))
9,0.014170086,x2 + (x0 * cube(0.20705101 / x2)),0.11641946136504472,x0*(0.00887630179845721/x2**3) + x2,PySRFunction(X=>x0*(0.00887630179845721/x2**3) + x2)
11,0.00899352,x2 + (((0.5723021 / x2) ^ x0) * 0.13351294),0.22731440241631665,x2 + (0.5723021/x2)**x0*0.13351294,PySRFunction(X=>x2 + (0.5723021/x2)**x0*0.13351294)
13,0.0047321,x2 * ((cube((0.70887774 / x2) + -1.2328088) * x0) + 1.1903067),0.321067619702724,x2*(x0*(-1.2328088 + 0.70887774/x2)**3 + 1.1903067),PySRFunction(X=>x2*(x0*(-1.2328088 + 0.70887774/x2)**3 + 1.1903067))
15,0.0044927807,((x0 * (cube((0.6982801 / x2) + -1.1919719) + -0.029409342)) + 1.2232257) * x2,0.025948629484161555,x2*(x0*((-1.1919719 + 0.6982801/x2)**3 - 0.029409342) + 1.2232257),PySRFunction(X=>x2*(x0*((-1.1919719 + 0.6982801/x2)**3 - 0.029409342) + 1.2232257))
17,0.00250697,(((x0 * cube((0.7247464 / x2) + -1.2636322)) + 1.2751714) * x2) + (x1 * -0.004748755),0.2916984835136126,x1*(-0.004748755) + x2*(x0*(-1.2636322 + 0.7247464/x2)**3 + 1.2751714),PySRFunction(X=>x1*(-0.004748755) + x2*(x0*(-1.2636322 + 0.7247464/x2)**3 + 1.2751714))
19,0.0024553735,((x0 + x1) * -0.0047558425) + (((cube(-1.2586533 + (0.7251072 / x2)) * x0) + 1.2796978) * x2),0.010397982221635573,x2*(x0*(-1.2586533 + 0.7251072/x2)**3 + 1.2796978) + (x0 + x1)*(-0.0047558425),PySRFunction(X=>x2*(x0*(-1.2586533 + 0.7251072/x2)**3 + 1.2796978) + (x0 + x1)*(-0.0047558425))
