complexity,loss,equation,score,sympy_format,lambda_format
1,43.976414,3.9432635,0.0,3.94326350000000,PySRFunction(X=>3.94326350000000)
3,41.466133,C / 0.13550857,0.02938821148037677,C/0.13550857,PySRFunction(X=>C/0.13550857)
4,28.007412,cube(2.1235006 - soc),0.39240783234896,(2.1235006 - soc)**3,PySRFunction(X=>(2.1235006 - soc)**3)
5,15.13452,(1.4997085 - soc) ^ 7.6330075,0.6154909620283892,(1.4997085 - soc)**7.6330075,PySRFunction(X=>(1.4997085 - soc)**7.6330075)
6,14.805926,exp(C) / (soc - -0.06805323),0.02195072136726211,exp(C)/(soc - 1*(-0.06805323)),PySRFunction(X=>exp(C)/(soc - 1*(-0.06805323)))
7,7.590386,cube(exp(1.0739865 - (soc / C))),0.6681450595302393,25.0772108637217*exp(-3*soc/C),PySRFunction(X=>25.0772108637217*exp(-3*soc/C))
8,5.348787,exp(cube(1.4469515 - square(soc / C))),0.3500126402753296,exp((1.4469515 - soc**2/C**2)**3),PySRFunction(X=>exp((1.4469515 - soc**2/C**2)**3))
9,2.640221,exp(3.0468562 - cube((soc / 0.36605117) / C)),0.7060071804532807,exp(3.0468562 - 20.3879989266127*soc**3/C**3),PySRFunction(X=>exp(3.0468562 - 20.3879989266127*soc**3/C**3))
10,0.80484116,cube(exp(exp(cube(cube((soc / -0.3869888) / C))))),1.187972963579048,exp(3*exp(-5137.05759631184*soc**9/C**9)),PySRFunction(X=>exp(3*exp(-5137.05759631184*soc**9/C**9)))
11,0.77530175,exp(exp(1.0906788 - cube(cube((soc / 0.38872978) / C)))),0.037392632765731265,exp(exp(1.0906788 - 4933.66533930936*soc**9/C**9)),PySRFunction(X=>exp(exp(1.0906788 - 4933.66533930936*soc**9/C**9)))
12,0.65779907,cube(exp(exp(cube(cube((soc / -0.37108895) / (C + 0.024101615)))))),0.16435278846276122,exp(3*exp(-7493.72579912213*soc**9/(C + 0.024101615)**9)),PySRFunction(X=>exp(3*exp(-7493.72579912213*soc**9/(C + 0.024101615)**9)))
