complexity,loss,equation,score,sympy_format,lambda_format
1,0.9376888,1.633056,0.0,1.63305600000000,PySRFunction(X=>1.63305600000000)
3,0.4925383,2.1683416 - x2,0.3219229500748559,2.1683416 - x2,PySRFunction(X=>2.1683416 - x2)
5,0.010208651,3.5596085 - (x2 * 3.5894868),1.938168363002993,3.5596085 - 3.5894868*x2,PySRFunction(X=>3.5596085 - 3.5894868*x2)
