Complexity,Loss,Equation
1,4.238569e-9,"-7.606263e-5"
3,3.5186074e-9,"x0 * -0.0001324592"
4,1.4875557e-9,"-0.000338221 / sqrt(x1)"
6,4.2324963e-10,"(-0.00058716134 / sqrt(x1)) * x0"
8,1.3231519e-10,"(x0 * -0.00066691876) / sqrt(x1 + 0.19650619)"
9,1.1445401e-11,"x0 * ((-0.0010473361 / (x1 - -0.8611075)) - 8.297113e-5)"
11,1.1282872e-11,"((-0.0031050246 / (x1 + 0.88041174)) - 0.00024322937) * (x0 * 0.3408912)"
15,9.2366635e-12,"x0 * (((-0.0014500817 / (x1 - ((-0.011635644 / x1) + -0.78110427))) - 0.00011857625) * 0.70519906)"
18,9.087718e-12,"x0 * (0.70519906 * ((-0.0014462997 / (x1 - ((-0.0033884393 / (x1 * sqrt(x1))) + -0.7920468))) - 0.00011882022))"
