Complexity,Loss,Equation
1,1.5474546e-6,"0.0003262048"
3,1.1854338e-6,"x0 * 0.004651027"
4,1.0518869e-6,"square(x0 * -0.120112896)"
19,1.0508162e-6,"((82.66085 / (312.3308 / square(x2 + (x2 + 255.16281)))) * 4.8221898e-9) * (square(sqrt(square(x0))) * 180.59178)"
