time/s;current/A;battery voltage/V
54613.7435900798;-17.914225;3.3271372
54614.7435900816;-17.924406;3.326586
54633.743590117;-17.954947;3.3272877
54634.7435901189;-18.005854;3.326586
54660.7435901673;-17.897256;3.3267362
54661.7435901692;-17.829383;3.3272374
54667.7435901804;-17.904043;3.3266361
54668.7435901822;-17.951555;3.3272877
54694.7435902307;-17.93798;3.3268366
54695.7435902325;-18.070332;3.3273878
54697.7435902362;-17.954947;3.3267863
54698.7435902381;-17.927801;3.3273377
54699.74359024;-18.046578;3.3266861
54711.7435902623;-18.060152;3.3271372
54712.7435902642;-17.978705;3.326586
54713.743590266;-17.995672;3.3271372
54734.7435903052;-17.842959;3.3265357
54735.743590307;-17.971918;3.3270369
54759.7435903517;-18.022822;3.3274379
54760.7435903536;-18.046578;3.3269367
54773.7435903778;-18.046578;3.3268366
54774.7435903797;-17.975311;3.3273377
54775.7435903815;-18.117844;3.3268366
54782.7435903946;-17.982098;3.3267863
54783.7435903964;-17.832775;3.3272877
54807.7435904411;-17.965131;3.3268366
54808.743590443;-17.944768;3.3273878
54826.7435904765;-17.883682;3.3267863
54827.7435904784;-18.090695;3.3274379
54828.7435904803;-17.876896;3.3269367
54852.743590525;-18.005854;3.3269367
54853.7435905268;-18.063545;3.3274379
54875.7435905678;-17.893863;3.3268867
54876.7435905697;-17.941373;3.3275383
54881.743590579;-17.982098;3.3270872
54882.7435905808;-17.958344;3.3277385
54883.7435905827;-17.951555;3.3271372
54903.74359062;-17.91083;3.3268867
54904.7435906218;-17.94816;3.3274379
54957.7435907205;-18.029609;3.3270872
54958.7435907224;-18.073727;3.3275883
54988.7435907783;-18.063545;3.3270369
54989.7435907801;-18.036396;3.3275383
55008.7435908155;-18.087303;3.3275383
55009.7435908174;-18.066939;3.3269868
55012.743590823;-17.999066;3.3268867
55013.7435908248;-18.016035;3.3274879
55026.7435908491;-17.924406;3.3269868
55027.7435908509;-17.961734;3.3274879
55081.7435909515;-17.94816;3.3271873
55082.7435909534;-17.958344;3.3277385
55083.7435909552;-17.893863;3.3272374
55096.7435909794;-17.93798;3.3271873
55097.7435909813;-17.897256;3.3277385
55108.7435910018;-17.988885;3.3276885
55109.7435910037;-17.914225;3.3271873
55135.7435910521;-18.012641;3.3268867
55136.7435910539;-17.988885;3.3274379
55151.7435910819;-18.002459;3.3269868
55152.7435910838;-17.921012;3.3274879
55258.7435912812;-18.012641;3.3272877
55259.7435912831;-17.992277;3.3277888
55276.7435913147;-17.856533;3.3272877
55277.7435913166;-17.94816;3.3277888
55291.7435913427;-18.026215;3.3272877
55292.7435913445;-17.958344;3.3278389
55306.7435913706;-17.985492;3.3277888
55307.7435913725;-18.073727;3.3272877
55330.7435914153;-17.988885;3.3274879
55331.7435914172;-17.951555;3.3280394
55396.7435915382;-17.91083;3.327889
55397.7435915401;-17.934586;3.3273377
55411.7435915662;-17.917619;3.327939
55412.743591568;-17.883682;3.3274379
55478.743591691;-18.009248;3.3274879
55479.7435916928;-17.917619;3.3280895
55494.7435917208;-17.897256;3.3276885
55495.7435917226;-17.93798;3.3281896
55496.7435917245;-17.924406;3.3276885
55509.7435917487;-17.944768;3.3275383
55510.7435917506;-17.839563;3.3280394
55523.7435917748;-17.917619;3.3274879
55524.7435917767;-17.944768;3.3280394
55537.7435918009;-18.063545;3.3273377
55538.7435918027;-17.992277;3.327939
