time/s;current/A;battery voltage/V
80636.1588385875;50.15232;3.2879949
80702.1588229995;50.091234;3.2882957
80703.1588227648;50.131961;3.2887969
80711.1588208715;50.162504;3.2882457
80712.158820633;50.016574;3.2887969
80719.1588189641;50.064086;3.2887468
80720.1588187257;49.952098;3.2881954
80728.1588168183;50.111602;3.2882457
80729.1588165799;50.06748;3.2887969
80756.1588102283;50.064086;3.2889471
80757.1588099936;50.128563;3.2883458
80800.1587998042;50.125172;3.2886965
80801.1587995695;50.08784;3.2881954
80846.158788911;49.996215;3.2881954
80847.1587886763;50.084453;3.2886965
80853.1587872682;50.155719;3.2881954
80854.1587870335;50.128563;3.2889471
80858.1587860947;50.111602;3.2884459
80859.15878586;50.009789;3.2889471
80878.1587813538;50.047117;3.2887468
80879.1587811154;50.159109;3.2882457
80963.1587612573;50.203227;3.2882957
80964.1587610226;50.125172;3.288847
80965.1587607879;50.070875;3.2893481
80977.1587579492;50.003004;3.2891979
80978.1587577108;49.996215;3.2882957
81009.1587503636;50.043727;3.2889471
81010.1587501289;49.999605;3.2883959
81011.1587498942;50.003004;3.2889471
81017.158748486;50.098023;3.2884963
81018.1587482513;50.057301;3.2889974
81126.1587227096;50.070875;3.2884963
81127.1587224749;50.013184;3.2891476
81137.1587201005;50.162504;3.2889471
81138.1587198621;49.982641;3.2882957
81143.15871867;50.057301;3.2887468
81144.1587184316;50.098023;3.289248
81145.1587181931;50.057301;3.2886465
81149.1587172395;50.111602;3.2885463
81150.158717001;50.243949;3.2891476
81202.1587047029;50.070875;3.2890975
81203.1587044645;50.043727;3.2885463
81216.1587013925;49.941918;3.2890975
81217.1587011579;50.094633;3.2885964
81229.1586983415;50.104813;3.2890475
81230.1586981068;50.026754;3.2884459
81231.1586978721;49.962277;3.2890475
81256.1586919273;50.101414;3.2885964
81257.1586916889;50.108203;3.2891979
81260.1586909736;50.108203;3.2883959
81261.1586907352;50.098023;3.2889471
81340.1586720943;50.047117;3.2889471
81341.1586718591;50.155719;3.2883959
81364.1586663755;50.033547;3.2890975
81365.1586661371;50.023363;3.2885964
81403.1586571764;50.091234;3.2890975
81404.158656938;50.131961;3.2885964
81405.1586566995;50.009789;3.2889471
81406.1586564611;50.193047;3.2884459
81407.1586562227;50.091234;3.2890475
81526.1586280502;50.094633;3.2887969
81527.1586278155;50.121781;3.2882457
81565.1586188497;50.131961;3.2883458
81566.1586186112;50.101414;3.288847
81616.158606789;50.104813;3.2884963
81617.1586065506;50.108203;3.2889974
81686.1585902061;49.996215;3.2882957
81687.1585899714;50.053906;3.2887969
81688.1585897367;50.053906;3.2882457
81714.1585836231;50.21341;3.2886965
81715.1585833847;50.118383;3.2881453
81724.1585812389;50.060695;3.2886465
81725.1585810005;49.969066;3.2880452
81726.1585807621;50.169289;3.2885964
81738.1585779048;50.026754;3.2879949
81739.1585776701;50.101414;3.2885463
81772.1585698945;50.114992;3.2880952
81773.158569656;50.023363;3.2886465
81792.158565134;50.050512;3.2879448
81793.1585648993;50.070875;3.2884459
81795.1585644299;50.06748;3.2880952
81796.1585641952;50.019969;3.2886965
81797.1585639605;50.081055;3.2881453
81834.1585552122;50.019969;3.2883458
81835.1585549737;50.026754;3.2878447
81836.1585547353;50.06748;3.2883458
81843.1585530673;50.070875;3.2881954
81844.1585528326;50.070875;3.2875941
81845.1585525979;50.203227;3.2881453
81852.1585509551;50.14893;3.2884963
81853.1585507204;50.098023;3.2879448
81855.158550251;50.050512;3.2882457
81856.1585500163;50.064086;3.2876441
81857.1585497816;50.047117;3.2881954
81865.1585479041;50.047117;3.2884963
81866.1585476694;50.009789;3.2877946
81867.1585474347;50.023363;3.2882957
81884.1585433902;50.006395;3.2883458
81885.1585431518;50.165898;3.2877946
81894.158541006;50.145535;3.2884963
81895.1585407676;50.155719;3.2879448
81916.1585358367;50.060695;3.2878947
81917.158535602;50.026754;3.2883959
81944.1585291842;50.026754;3.287544
81945.1585289458;50.138746;3.2880452
81961.1585251782;49.955488;3.2876942
81962.1585249435;50.016574;3.2881954
81963.1585247088;49.938523;3.2875941
81964.1585244741;50.023363;3.2880952
81986.1585192703;50.091234;3.2881453
81987.1585190319;50.199832;3.2875941
81991.1585180782;49.965668;3.2881453
81992.1585178398;49.992824;3.2875941
82006.1585145196;49.958887;3.2874436
82007.1585142849;49.952098;3.2879949
82008.1585140503;49.965668;3.2882957
82009.1585138156;50.033547;3.2875941
82049.1585043496;50.206621;3.2873435
82050.1585041112;50.057301;3.2878447
82055.1585029223;50.030152;3.2874436
82056.1585026877;50.084453;3.2879448
82135.1584840437;50.104813;3.2877443
82136.1584838053;50.094633;3.2870929
82153.1584797522;50.047117;3.2877443
82154.1584795138;50.186262;3.2872431
82178.1584738593;50.057301;3.287544
82179.1584736246;50.026754;3.2870426
82182.1584729205;50.155719;3.2868924
82183.1584726858;49.996215;3.2875941
82184.1584724511;50.08784;3.2870426
82190.1584710294;49.941918;3.2869425
82191.158470791;49.975852;3.2874436
82209.1584664995;50.060695;3.2872934
82210.1584662611;50.064086;3.286742
82211.1584660226;50.108203;3.2872934
82231.1584613223;50.009789;3.2869425
82232.1584610876;50.145535;3.2874436
82242.1584587304;50.108203;3.2873936
82243.158458492;50.003004;3.2868924
82304.1584440476;49.969066;3.2863913
82305.1584438092;50.057301;3.2871931
82340.1584355451;49.992824;3.2869925
82341.1584353104;49.989426;3.2863913
82347.1584338948;50.050512;3.2872431
82348.1584336564;50.050512;3.2865918
82380.1584260596;50.220195;3.2864413
82381.1584258249;50.07427;3.2870929
82401.1584211194;50.047117;3.2868423
82402.158420881;49.986031;3.2863412
82439.1584121149;50.118383;3.286742
82440.1584118802;50.155719;3.2861907
82447.1584102374;50.064086;3.2865415
82448.1584100027;50.08784;3.2859402
82455.1584083435;50.131961;3.2860904
82456.1584081051;50.15232;3.2866418
82457.1584078667;50.162504;3.2860403
82486.1584009863;50.033547;3.2864413
82487.1584007516;50.172684;3.2858901
82527.1583912763;50.104813;3.2856395
82528.1583910379;50.121781;3.2864914
82543.1583875115;49.992824;3.2853889
82544.1583872768;50.121781;3.2861907
82569.1583813624;50.026754;3.2859902
82570.158381124;50.07766;3.285439
82656.1583607965;49.986031;3.2859902
82657.1583605618;49.992824;3.2852385
82663.1583591504;50.06748;3.2852385
82664.1583589119;50.21341;3.2857897
82716.1583466134;50.131961;3.2853386
82717.1583463749;50.023363;3.2848375
82724.158344706;49.996215;3.2851884
82725.1583444676;50.118383;3.2846873
82738.1583413679;50.009789;3.2850881
82739.1583411295;50.036934;3.2845869
82754.1583376012;50.006395;3.2845368
82755.1583373665;50.084453;3.285038
82780.1583314535;49.938523;3.2842863
82781.1583312151;50.064086;3.2848876
82782.1583309767;49.996215;3.2843363
82788.1583295462;50.070875;3.2842362
82789.1583293078;50.003004;3.2848375
82817.1583227177;50.142141;3.2842863
82818.158322483;50.15232;3.2848876
82846.1583158171;50.081055;3.2844868
82847.1583155796;50.047117;3.2839856
82876.1583087642;50.098023;3.2837851
82877.1583085258;50.030152;3.2843363
82879.1583080489;50.108203;3.2838352
82880.1583078105;50.047117;3.2844367
82884.1583068568;50.114992;3.2843363
82885.1583066184;50.186262;3.2837851
82895.1583042342;50.138746;3.2839856
82896.1583039958;50.040332;3.2844868
82897.1583037574;50.040332;3.2838352
82919.1582985844;49.996215;3.2842362
82920.1582983497;50.026754;3.2836847
82939.1582938432;50.003004;3.2838852
82940.1582936048;50.108203;3.283334
82941.1582933664;50.094633;3.2838852
82960.1582888644;50.186262;3.2837851
82961.1582886297;50.145535;3.2832336
82970.1582865174;50.030152;3.2838352
82971.1582862827;50.118383;3.283334
82974.1582855787;49.962277;3.2836847
82975.158285344;50.240555;3.2831335
82976.1582851093;50.182863;3.2830334
82977.1582848746;50.155719;3.2837851
83003.1582786836;50.047117;3.2830334
83004.1582784452;50.07766;3.2836347
83035.1582711529;50.019969;3.2827828
83036.1582709145;50.040332;3.2833841
83053.1582668614;50.07766;3.283334
83054.158266623;50.070875;3.2828329
83085.1582593307;50.07427;3.2827828
83086.1582590923;50.08784;3.2822313
83087.1582588539;50.060695;3.2827828
83109.1582536087;50.07427;3.2824318
83110.1582533703;50.155719;3.2819307
83111.1582531319;50.009789;3.2827325
83147.158244648;50.15232;3.2820308
83148.1582444096;50.009789;3.2825823
83149.1582441711;50.070875;3.2820811
83165.1582403606;50.07427;3.2821813
83166.1582401259;50.108203;3.28163
83211.1582294884;50.023363;3.2819808
83212.15822925;50.003004;3.2814295
83250.1582202892;50.145535;3.2814295
83251.1582200508;50.057301;3.2809284
83269.1582157593;50.101414;3.2810285
83270.1582155223;50.016574;3.2815297
83288.1582112978;50.091234;3.2813292
83289.1582110631;50.145535;3.2807279
83366.1581928307;50.050512;3.2805774
83367.1581925923;50.108203;3.2799761
83378.1581899799;50.060695;3.2802267
83379.1581897452;50.057301;3.2807779
83380.1581895105;50.050512;3.2801263
83400.1581848167;50.104813;3.2800262
83401.158184582;50.043727;3.2794247
83431.1581774439;50.108203;3.2795751
83432.1581772092;49.979246;3.2789738
83433.1581769745;50.053906;3.2796252
83442.1581748622;49.962277;3.279525
83443.1581746275;50.118383;3.2790239
83459.1581708566;49.999605;3.2792244
83460.1581706182;49.986031;3.2787232
83463.1581699029;50.091234;3.2793245
83464.1581696645;50.14893;3.2788234
83465.1581694261;50.128563;3.2794247
83466.1581691877;50.08784;3.2788234
83487.1581642037;50.07427;3.2785227
83488.158163969;50.057301;3.2792745
83492.1581630302;50.040332;3.2792745
83493.1581627955;50.06748;3.2786229
83534.1581530758;50.081055;3.2785728
83535.1581528411;50.064086;3.2779713
83553.1581486166;50.176082;3.2778711
83554.1581483819;49.965668;3.2783723
83586.1581407765;49.979246;3.2780216
83587.1581405395;50.060695;3.2774701
83594.1581388966;50.043727;3.2777207
83595.1581386619;50.121781;3.2772195
83615.1581339616;50.131961;3.2771695
83616.1581337231;49.992824;3.2776706
83638.1581284779;50.016574;3.2771695
83639.1581282395;50.14893;3.2765679
83663.158122605;50.196441;3.2772696
83664.1581223703;50.094633;3.2766683
83666.1581219009;50.155719;3.277019
83667.158121663;50.053906;3.2764177
83703.1581131195;50.057301;3.2766182
83704.1581128848;50.043727;3.2760167
83795.1580913441;50.125172;3.275315
83796.1580911057;50.098023;3.2748139
83848.1580788071;50.047117;3.2744129
83849.1580785687;49.982641;3.2739117
83913.1580634436;50.108203;3.2736111
83914.1580632089;50.08784;3.2731099
83937.1580577858;50.07427;3.2732604
83938.1580575474;50.114992;3.2726088
83991.1580450099;50.084453;3.2719071
83992.1580447715;50.07766;3.2724082
83993.1580445331;49.992824;3.2724082
83994.1580442946;49.989426;3.2719071
84000.1580428641;50.098023;3.2722077
84001.1580426257;50.009789;3.2716565
84011.1580402476;50.064086;3.2721577
84012.1580400129;50.142141;3.2715061
84052.1580305656;49.92834;3.2710049
84053.1580303271;49.948703;3.2715061
84054.1580300887;50.033547;3.2710049
84059.1580288966;50.043727;3.2708545
84060.1580286582;50.125172;3.2713559
84061.1580284198;50.07766;3.2708044
84079.1580241906;50.108203;3.271055
84080.158023956;50.142141;3.2704537
84083.1580232519;50.118383;3.2704036
84084.1580230172;50.15232;3.2711554
84085.1580227825;50.135355;3.2705038
84100.1580192206;50.14893;3.2702031
84101.1580189822;50.047117;3.2707543
84124.1580135317;50.057301;3.2703032
84125.158013297;50.118383;3.269702
84137.1580104806;50.057301;3.2701528
84138.158010246;49.999605;3.2694011
84157.15800573;49.945309;3.2695014
84158.1580054916;50.064086;3.2690003
84159.1580052531;50.019969;3.2696016
84183.157999587;50.070875;3.26895
84184.1579993523;50.050512;3.2694514
84198.1579960535;50.172684;3.2685492
84199.1579958151;50.14893;3.2691004
84233.1579877545;49.962277;3.2678976
84234.1579875198;50.111602;3.2684991
84242.1579856423;49.982641;3.2676971
84243.1579854076;50.019969;3.2682483
84250.1579837549;50.14893;3.2677975
84251.1579835165;50.098023;3.2682986
84252.1579832781;50.07766;3.2677975
84321.1579669264;50.155719;3.2665946
84322.157966688;50.084453;3.267246
84334.1579638554;49.982641;3.2668953
84335.1579636207;50.135355;3.2661936
84366.1579562972;50.047117;3.265893
84367.1579560588;50.128563;3.2663941
84372.1579548667;50.098023;3.2657425
84373.1579546283;50.08784;3.2665946
84374.1579543899;50.07427;3.2663438
84375.1579541515;50.098023;3.2656424
84376.157953913;50.07427;3.2662437
84379.1579531978;50.094633;3.2652915
84380.1579529622;49.948703;3.2659431
84388.1579510846;50.138746;3.2655921
84389.1579508499;50.064086;3.2661436
84395.1579494418;50.043727;3.2659931
84396.1579492071;50.003004;3.265492
84402.1579477989;50.003004;3.2656925
84403.1579475642;49.972457;3.2651913
84407.1579466217;50.064086;3.2654419
84408.1579463833;50.040332;3.2659931
84409.1579461449;50.193047;3.2652414
84410.1579459065;50.050512;3.2649407
84411.157945668;50.111602;3.2655921
84437.1579394871;50.111602;3.2652414
84438.1579392524;50.084453;3.2647402
84454.1579354973;50.07766;3.2647402
84455.1579352626;50.091234;3.2652915
84456.1579350279;50.053906;3.2644897
84457.1579347932;50.098023;3.265141
84458.1579345585;50.142141;3.2644393
84465.1579328929;50.047117;3.2641888
84466.1579326544;50.07427;3.2647402
84472.1579312239;50.111602;3.2648404
84473.1579309855;50.070875;3.2642391
84477.1579300318;50.125172;3.2647402
84478.1579297934;50.07427;3.2642391
84487.1579276551;50.084453;3.2639885
84488.1579274204;50.121781;3.2645898
84505.1579234306;50.111602;3.2637379
84506.1579231959;50.101414;3.2642391
84515.1579210711;50.009789;3.2640886
84516.1579208327;49.979246;3.263437
84517.1579205943;50.070875;3.2640386
84583.1579049578;50.006395;3.2623847
84584.1579047194;50.057301;3.2629859
84611.157898358;50.013184;3.2628357
84612.1578981233;50.159109;3.2619836
84614.1578976539;50.050512;3.2626352
84615.1578974193;50.070875;3.2620337
84650.1578891075;50.006395;3.2615826
84651.1578888729;50.098023;3.2622342
84652.1578886382;50.030152;3.2615325
84684.1578810763;50.036934;3.2617831
84685.1578808379;50.047117;3.261282
84688.1578801226;50.060695;3.2617831
84689.1578798842;50.050512;3.2609813
84705.1578761016;50.084453;3.2615826
84706.1578758669;50.07766;3.2609813
84747.1578661551;50.142141;3.2607307
84748.1578659167;50.070875;3.2602296
84749.1578656783;50.094633;3.2608812
84761.157862861;50.091234;3.2608812
84762.1578626263;50.070875;3.2603297
84768.1578612182;50.14893;3.2608309
84769.1578609835;50.033547;3.2602296
84782.1578579096;50.176082;3.2607307
84783.1578576712;50.084453;3.2598786
84805.1578524367;50.131961;3.2598286
84806.157852202;50.030152;3.2603297
84819.157849151;50.08784;3.2602296
84820.1578489163;50.064086;3.2597284
84833.157845849;50.06748;3.2597284
84834.1578456106;50.07427;3.2602296
84847.1578425111;50.043727;3.2595279
84848.1578422727;50.016574;3.2600291
84850.1578417959;49.975852;3.259979
84851.1578415575;50.07427;3.2592773
84861.1578391956;50.108203;3.2590268
84862.1578389609;50.06748;3.259578
84885.15783355;50.043727;3.2593274
84886.1578333115;50.172684;3.2588263
84909.1578278326;50.026754;3.2590768
84910.1578275979;49.986031;3.2584753
84933.1578221999;50.036934;3.2583752
84934.1578219652;50.057301;3.2589264
84935.1578217282;50.084453;3.2584252
84943.1578198209;50.043727;3.2587259
84944.1578195825;50.016574;3.2582247
84991.157808476;50.019969;3.2577236
84992.1578082375;49.975852;3.2584753
85000.1578063302;50.118383;3.2582247
85001.1578060918;50.064086;3.2577236
85003.1578056149;50.057301;3.2583752
85004.1578053765;50.118383;3.257874
85012.1578034692;50.098023;3.2580745
85013.1578032308;50.111602;3.2573228
85014.1578029942;50.104813;3.2581246
85017.1578022901;50.060695;3.2574229
85018.1578020554;50.053906;3.2579241
85040.1577968922;50.047117;3.257874
85041.1577966542;50.142141;3.2573228
85044.157795939;50.104813;3.2573228
85045.1577957005;50.07766;3.2579241
85060.1577921243;50.081055;3.2571723
85061.1577918859;50.06748;3.2577236
85067.1577904581;50.07427;3.2575734
85068.1577902234;50.108203;3.2570219
85069.1577899887;50.08784;3.2575231
85077.1577881112;50.006395;3.2576234
85078.1577878765;49.996215;3.2570722
85079.1577876418;49.907977;3.2571223
85080.1577874071;50.030152;3.2576234
85115.1577791104;50.07766;3.2565708
85116.157778872;50.033547;3.2571723
85131.15777534;50.050512;3.2566211
85132.1577751053;50.07427;3.2571223
85133.1577748706;50.094633;3.2566211
85188.1577618647;50.06748;3.2567213
85189.15776163;50.111602;3.25617
85190.1577613953;50.125172;3.2567213
85213.1577559438;50.033547;3.2558692
85214.1577557054;50.118383;3.2565207
85222.157753798;50.08784;3.255769
85223.1577535596;50.013184;3.2562702
85234.1577509715;49.860469;3.2564206
85235.1577507368;50.08784;3.2558692
85237.1577502674;50.155719;3.2560697
85238.1577500327;50.033547;3.2555685
85239.157749798;50.114992;3.25617
85250.1577472164;50.162504;3.255769
85251.1577469817;50.06748;3.2563202
85259.1577450762;50.023363;3.2560697
85260.1577448378;50.033547;3.2555685
85285.1577389045;50.036934;3.2555685
85286.1577386698;50.019969;3.25617
85287.1577384352;49.996215;3.2555685
85290.1577377311;50.057301;3.2553179
85291.1577374964;50.043727;3.2560196
85297.1577360882;50.186262;3.255368
85298.1577358535;49.962277;3.2558692
85303.1577346801;50.111602;3.2559195
85304.1577344454;50.131961;3.2552679
85306.1577339699;49.999605;3.2556689
85307.1577337315;50.084453;3.2551174
85313.157732301;50.07766;3.2557189
85314.1577320626;50.162504;3.2551677
85330.1577282479;49.962277;3.2552178
85331.1577280113;50.040332;3.2558692
85332.1577277766;50.138746;3.255368
85404.1577107814;50.104813;3.2552178
85405.1577105467;50.101414;3.2546663
85431.1577043664;50.108203;3.2545161
85432.157704128;50.060695;3.2550673
85456.1576984796;50.047117;3.2543657
85457.1576982449;50.006395;3.2548668
85507.1576864128;50.142141;3.254065
85508.1576861781;50.114992;3.2546163
85512.1576852393;50.125172;3.254015
85513.1576850046;50.114992;3.2545161
85541.1576783387;50.101414;3.2537644
85542.1576781007;50.07427;3.2542655
85557.1576745803;49.972457;3.254065
85558.1576743456;50.135355;3.2535138
85577.1576698548;49.924945;3.2535138
85578.1576696164;50.009789;3.2542155
85582.1576686627;50.114992;3.2536139
85583.1576684243;50.104813;3.2541151
85592.1576662785;50.08784;3.2542655
85593.1576660401;50.070875;3.253664
85613.1576613397;50.013184;3.254065
85614.157661105;50.07766;3.2535639
85627.157658033;50.118383;3.2534635
85628.1576577946;50.036934;3.2539647
85629.1576575562;50.036934;3.2532632
85636.1576558873;49.924945;3.2538145
85637.1576556488;50.030152;3.2532129
85638.1576554104;49.85368;3.2533133
85639.157655172;49.986031;3.2538145
85659.157650446;50.033547;3.2530627
85660.1576502113;50.006395;3.2535639
85669.1576480991;50.06748;3.2534635
85670.1576478644;50.101414;3.2529624
85686.1576440651;50.009789;3.2534134
85687.1576438266;50.06748;3.2528121
85721.1576357968;49.955488;3.2532632
85722.1576355621;50.036934;3.2526116
85724.1576350927;50.114992;3.2527118
85725.157634858;50.108203;3.2532129
85748.1576293818;50.104813;3.2529624
85749.1576291434;50.040332;3.2524612
85769.1576244332;50.07766;3.2525616
85770.1576241985;50.14893;3.2531629
85771.1576239639;50.050512;3.2526116
85783.1576211359;49.986031;3.2524612
85784.1576208975;49.986031;3.2530627
85800.1576170828;50.060695;3.2527618
85801.1576168444;50.060695;3.2521605
85802.1576166059;49.972457;3.2527118
85835.1576088373;49.992824;3.2525616
85836.1576085989;50.131961;3.2520602
85837.1576083605;50.111602;3.2526116
85894.1575948698;49.989426;3.2523611
85895.1575946314;50.091234;3.2518599
85909.1575912935;50.026754;3.25196
85910.1575910551;49.992824;3.2525113
85932.1575858853;49.965668;3.2518096
85933.1575856506;50.033547;3.2525113
86011.1575671737;50.098023;3.2512584
86012.1575669352;50.06748;3.2517595
86029.157562925;50.060695;3.2513084
86030.1575626903;50.111602;3.2518096
86064.1575546367;50.07427;3.2512083
86065.1575543982;49.897797;3.2518599
86066.1575541598;49.938523;3.2510078
86087.1575492154;49.965668;3.2506068
86088.1575489807;50.019969;3.2514088
86137.1575373832;50.043727;3.2507572
86138.1575371485;50.07427;3.2513587
86148.1575348016;50.098023;3.2508574
86149.1575345669;49.996215;3.2514088
86151.1575340933;49.938523;3.2512083
86152.1575338549;49.958887;3.2504566
86178.1575276635;50.043727;3.2510579
86179.1575274288;50.104813;3.2504566
86180.1575271941;50.07427;3.2509577
