time/s;current/A;battery voltage/V
111679.527695569;179.96983;3.2292063
111709.527688451;180.12253;3.2290061
111710.527688217;180.14289;3.2284546
111714.527687278;180.02752;3.2285049
111715.527687043;179.99358;3.2290061
111716.527686809;180.01056;3.2291563
111717.527686574;180.092;3.228605
111737.52768184;179.98002;3.2284045
111738.527681601;179.99019;3.2289057
111757.527677088;180.10897;3.2284045
111758.527676853;180.14969;3.2289057
111775.527672863;180.16666;3.2281539
111776.527672629;180.13272;3.2287052
111806.52766549;180.03092;3.2287052
111807.527665255;180.00716;3.228204
111813.527663847;180.0445;3.2283545
111814.527663612;180.1395;3.2288556
