time/s;current/A;battery voltage/V
76.0547980786796;-0;3.5618403
76.0549980786745;0.18413889;3.5617192
77.0549980534124;18.058523;3.5448
78.0549980281502;17.946531;3.5360796
79.0549980028881;18.048342;3.5278602
80.054997977626;17.977074;3.5204427
81.0549979523639;18.092457;3.5139275
82.0549979271017;17.943139;3.5081637
83.0549979018396;17.932957;3.5029516
84.0549978765775;18.068703;3.4981904
85.0549978513154;18.024586;3.4936798
86.0549978260533;17.9635;3.4901714
87.0549978007911;17.994043;3.486212
88.054997775529;17.919381;3.4826035
89.0549977502669;17.953318;3.4797468
90.0549977250048;18.055129;3.4770405
91.0549976997426;17.949926;3.4742339
92.0549976744805;17.960105;3.4717278
93.0549976492184;18.095854;3.4693222
94.0549976239563;18.024586;3.4673676
95.0549975986941;18.065311;3.4650121
96.054997573432;18.00083;3.4631577
97.0549975481699;17.895627;3.4613535
98.0549975229078;17.990648;3.4594491
99.0549974976456;18.031373;3.4578452
100.054997472383;18.092457;3.4564919
101.054997447121;18.061916;3.4549384
102.054997421859;18.078885;3.453084
103.054997396597;18.021193;3.4519813
104.054997371335;18.07549;3.4504278
105.054997346072;18.08567;3.4494755
106.05499732081;18.041553;3.4477215
107.054997295548;18.044947;3.4470699
108.054997270286;17.980469;3.4461677
109.054997245024;17.949926;3.4448144
110.054997219762;17.973682;3.4432609
111.0549971945;18.048342;3.4427094
112.054997169238;17.875264;3.4414566
113.054997143975;17.946531;3.4403541
114.054997118713;17.919381;3.4397025
115.054997093451;18.106033;3.4385498
116.054997068189;18.068703;3.437748
117.054997042927;18.01101;3.4368958
118.054997017665;17.983861;3.4361441
119.054996992403;18.048342;3.4350915
120.054996967141;18.078885;3.4342897
121.054996941878;18.095854;3.4330368
122.054996916616;17.994043;3.4323852
123.054996891354;18.082277;3.4318841
124.054996866092;18.15015;3.4308817
125.05499684083;18.089066;3.4299295
126.054996815568;17.983861;3.4295285
127.054996790306;18.078885;3.4286263
128.054996765044;18.08567;3.428025
129.054996739781;17.990648;3.4274735
130.054996714519;17.997436;3.4264712
131.054996689257;18.021193;3.42592
132.054996663995;18.051734;3.4250679
133.054996638733;18.061916;3.4243662
134.054996613471;18.03816;3.4237649
135.054996588209;17.909201;3.4232638
136.054996562947;17.92617;3.4224117
137.054996537684;18.078885;3.4216599
138.054996512422;18.051734;3.4210083
139.05499648716;18.017799;3.4202566
140.054996461898;17.980469;3.419956
141.054996436636;18.095854;3.4192543
142.054996411374;18.021193;3.4185026
143.054996386112;17.960105;3.4182019
144.05499636085;18.014406;3.4175003
145.054996335587;18.106033;3.4169488
146.054996310325;18.119607;3.4160969
147.054996285063;18.08567;3.4156959
148.054996259801;18.061916;3.4150443
150.054996209277;17.980469;3.4142425
151.054996184015;18.034766;3.4136913
152.054996158753;18.017799;3.4129896
153.05499613349;18.109428;3.412338
154.054996108228;18.08567;3.4117365
155.054996082966;18.034766;3.4114358
156.054996057704;17.983861;3.4105337
157.054996032442;18.01101;3.4100826
158.05499600718;18.061916;3.4094312
159.054995981918;18.07549;3.4092808
160.054995956656;17.990648;3.4087796
161.054995931393;17.915988;3.4079778
165.054995830345;17.932957;3.4065242
166.054995805083;18.044947;3.4055719
167.054995779821;18.078885;3.4053214
168.054995754559;17.973682;3.4044695
169.054995729296;18.014406;3.4043691
170.054995704034;18.07549;3.4036174
173.054995628248;17.932957;3.4027655
174.054995602986;17.960105;3.4019635
175.054995577724;18.065311;3.4017129
176.054995552462;18.01101;3.4009111
177.054995527199;18.068703;3.4008107
178.054995501937;17.970285;3.3999088
182.054995400889;18.051734;3.3984554
183.054995375627;18.044947;3.397954
185.054995325102;18.055129;3.3973026
186.05499529984;17.936352;3.396601
187.054995274578;18.068703;3.3959994
191.05499517353;18.078885;3.3948467
192.054995148268;18.027979;3.394145
197.054995021957;18.044947;3.3922908
198.054994996695;17.915988;3.3915391
199.054994971433;17.990648;3.3912883
200.054994946171;18.027979;3.3907871
201.054994920908;17.997436;3.3908374
202.054994895646;18.017799;3.390336
203.054994870384;18.021193;3.3898349
204.054994845122;17.949926;3.3898852
205.05499481986;18.00083;3.3892837
206.054994794598;17.949926;3.388983
207.054994769336;17.966895;3.3881309
209.054994718811;18.126395;3.3876798
210.054994693549;18.01101;3.3871787
211.054994668287;18.08567;3.3867776
212.054994643025;17.977074;3.3859758
215.054994567239;17.936352;3.3856251
216.054994541977;18.041553;3.3849235
218.054994491452;18.024586;3.3845224
219.05499446619;18.007619;3.3839712
223.054994365142;18.00083;3.3828185
224.05499433988;18.061916;3.3821669
226.054994289355;18.139971;3.3814652
227.054994264093;17.987256;3.380964
228.054994238831;18.061916;3.3804629
232.054994137783;18.024586;3.3796611
233.05499411252;17.997436;3.3791096
235.054994061996;18.078885;3.3786085
236.054994036734;18.065311;3.3779068
237.054994011472;18.106033;3.3778067
238.05499398621;18.051734;3.3772552
242.054993885161;18.065311;3.3764033
243.054993859899;18.03816;3.3758018
245.054993809375;17.990648;3.375401
246.054993784113;18.027979;3.3748999
252.05499363254;18.048342;3.3733461
253.054993607278;18.095854;3.3728449
254.054993582016;18.017799;3.3721933
263.054993354657;18.055129;3.3699882
264.054993329395;18.068703;3.369487
265.054993304133;17.919381;3.3689859
267.054993253608;18.00083;3.3687854
268.054993228346;17.973682;3.3680336
280.054992925201;17.990648;3.3650265
281.054992899939;18.089066;3.3644753
283.054992849414;18.048342;3.3642247
284.054992824152;18.089066;3.3634729
