u_par;C;t;V;I;F;u;Ue;soc;eta;pulse;trajectory
0;0.32063301091573715;3020.8391219783275;3.688523061731643;0.32063301091573715;0;0;3.7444493627819155;0.7309497935633495;0.05592630105027263;False;4
0;0.32063301091573715;3021.839399833287;3.6885015429099566;0.32063301091573715;0;0;3.7444320574758194;0.7308607040910194;0.05593051456586284;False;4
0;0.32063301091573715;3022.839677688247;3.68848001998172;0.32063301091573715;0;0;3.7444147467944946;0.7307716146186894;0.05593472681277456;False;4
0;0.32063301091573715;3023.8399555432065;3.688458492857885;0.32063301091573715;0;0;3.744397430675935;0.7306825251463595;0.05593893781805015;False;4
0;0.32063301091573715;3024.840233398166;3.6884369615207904;0.32063301091573715;0;0;3.744380109057934;0.7305934356740295;0.05594314753714347;False;4
0;0.32063301091573715;3025.840511253126;3.6884154258693105;0.32063301091573715;0;0;3.744362781878068;0.7305043462016995;0.05594735600875733;False;4
0;0.32063301091573715;3026.840789108086;3.68839388585089;0.32063301091573715;0;0;3.7443454490737196;0.7304152567293694;0.05595156322282957;False;4
0;0.32063301091573715;3027.8410669630457;3.6883723414155334;0.32063301091573715;0;0;3.744328110582061;0.7303261672570394;0.05595576916652778;False;4
0;0.32063301091573715;3028.8413448180054;3.688350792472981;0.32063301091573715;0;0;3.7443107663400554;0.7302370777847094;0.05595997386707463;False;4
0;0.32063301091573715;3029.841622672965;3.6883292389819933;0.32063301091573715;0;0;3.744293416284469;0.7301479883123794;0.055964177302475715;False;4
0;0.32063301091573715;3030.8419005279247;3.6883076808756323;0.32063301091573715;0;0;3.7442760603518535;0.7300588988400494;0.05596837947622113;False;4
0;0.32063301091573715;3031.8421783828844;3.688286118092201;0.32063301091573715;0;0;3.744258698478553;0.7299698093677194;0.055972580386352;False;4
0;0.32063301091573715;3032.842456237844;3.688264550546286;0.32063301091573715;0;0;3.7442413306007034;0.7298807198953894;0.05597678005441731;False;4
0;0.32063301091573715;3033.8427340928038;3.688242978197465;0.32063301091573715;0;0;3.7442239566542375;0.7297916304230594;0.05598097845677241;False;4
0;0.32063301091573715;3034.8430119477634;3.6882214009580165;0.32063301091573715;0;0;3.7442065765748667;0.7297025409507294;0.055985175616850125;False;4
0;0.32063301091573715;3035.843289802723;3.6881998187720946;0.32063301091573715;0;0;3.7441891902981026;0.7296134514783993;0.055989371526008025;False;4
0;0.32063301091573715;3036.843567657683;3.688178231580322;0.32063301091573715;0;0;3.744171797759246;0.7295243620060693;0.055993566178923704;False;4
0;0.32063301091573715;3037.8438455126425;3.6881566393092924;0.32063301091573715;0;0;3.744154398893384;0.7294352725337393;0.0559977595840917;False;4
0;0.32063301091573715;3038.844123367602;3.688135041886398;0.32063301091573715;0;0;3.7441369936353923;0.7293461830614093;0.05600195174899447;False;4
0;0.32063301091573715;3039.8444012225623;3.6881134392357326;0.32063301091573715;0;0;3.7441195819199358;0.7292570935890792;0.05600614268420312;False;4
0;0.32063301091573715;3040.844679077522;3.688091831306589;0.32063301091573715;0;0;3.744102163681465;0.7291680041167492;0.05601033237487618;False;4
0;0.32063301091573715;3041.8449569324816;3.688070218030671;0.32063301091573715;0;0;3.7440847388542187;0.7290789146444192;0.05601452082354763;False;4
0;0.32063301091573715;3042.8452347874413;3.6880485993277548;0.32063301091573715;0;0;3.7440673073722257;0.7289898251720892;0.056018708044470955;False;4
0;0.32063301091573715;3043.845512642401;3.6880269751344215;0.32063301091573715;0;0;3.7440498691692987;0.7289007356997592;0.05602289403487726;False;4
0;0.32063301091573715;3044.8457904973607;3.6880053453762853;0.32063301091573715;0;0;3.7440324241790344;0.7288116462274292;0.05602707880274904;False;4
0;0.32063301091573715;3045.8460683523203;3.687983709975501;0.32063301091573715;0;0;3.7440149723348113;0.7287225567550992;0.05603126235931022;False;4
0;0.32063301091573715;3046.84634620728;3.6879620688865513;0.32063301091573715;0;0;3.7439975135698025;0.7286334672827692;0.05603544468325117;False;4
0;0.32063301091573715;3047.8466240622397;3.6879404220234897;0.32063301091573715;0;0;3.743980047816961;0.7285443778104392;0.05603962579347144;False;4
0;0.32063301091573715;3048.8469019171994;3.6879187693031774;0.32063301091573715;0;0;3.7439625750090206;0.7284552883381091;0.05604380570584322;False;4
0;0.32063301091573715;3049.847179772159;3.6878971106659346;0.32063301091573715;0;0;3.7439450950784954;0.7283661988657791;0.05604798441256076;False;4
0;0.32063301091573715;3050.8474576271187;3.687875446043815;0.32063301091573715;0;0;3.743927607957693;0.7282771093934491;0.056052161913878074;False;4
0;0.32063301091573715;3051.8477354820784;3.687853775345874;0.32063301091573715;0;0;3.743910113578691;0.7281880199211191;0.05605633823281675;False;4
0;0.32063301091573715;3052.848013337038;3.687832098513349;0.32063301091573715;0;0;3.7438926118733566;0.7280989304487892;0.056060513360007835;False;4
0;0.32063301091573715;3053.848291191998;3.6878104154679274;0.32063301091573715;0;0;3.7438751027733383;0.728009840976459;0.05606468730541092;False;4
0;0.32063301091573715;3054.848569046958;3.6877887261295412;0.32063301091573715;0;0;3.74385758621006;0.727920751504129;0.05606886008051859;False;4
0;0.32063301091573715;3055.8488469019176;3.6877670304289225;0.32063301091573715;0;0;3.743840062114731;0.727831662031799;0.05607303168580868;False;4
0;0.32063301091573715;3056.8491247568772;3.687745328290562;0.32063301091573715;0;0;3.7438225304183375;0.7277425725594691;0.05607720212777556;False;4
0;0.32063301091573715;3057.849402611837;3.6877236196430223;0.32063301091573715;0;0;3.7438049910516487;0.7276534830871391;0.056081371408626346;False;4
0;0.32063301091573715;3058.8496804667966;3.687701904408198;0.32063301091573715;0;0;3.7437874439452075;0.7275643936148091;0.05608553953700968;False;4
0;0.32063301091573715;3059.8499583217563;3.6876801824995917;0.32063301091573715;0;0;3.74376988902934;0.7274753041424791;0.056089706529748096;False;4
0;0.32063301091573715;3060.850236176716;3.687658453848826;0.32063301091573715;0;0;3.743752326234143;0.7273862146701491;0.056093872385317045;False;4
0;0.32063301091573715;3061.8505140316756;3.6876367183740593;0.32063301091573715;0;0;3.7437347554895;0.7272971251978191;0.056098037115440924;False;4
0;0.32063301091573715;3062.8507918866353;3.6876149759896943;0.32063301091573715;0;0;3.743717176725065;0.727208035725489;0.056102200735370644;False;4
0;0.32063301091573715;3063.851069741595;3.687593226629618;0.32063301091573715;0;0;3.743699589870271;0.727118946253159;0.05610636324065332;False;4
0;0.32063301091573715;3064.8513475965547;3.6875714702106253;0.32063301091573715;0;0;3.743681994854325;0.727029856780829;0.05611052464369992;False;4
0;0.32063301091573715;3065.8516254515143;3.6875497066496803;0.32063301091573715;0;0;3.743664391606214;0.726940767308499;0.05611468495653371;False;4
0;0.32063301091573715;3066.8519033064745;3.68752793586741;0.32063301091573715;0;0;3.743646780054697;0.7268516778361689;0.056118844187286854;False;4
0;0.32063301091573715;3067.852181161434;3.6875061577987926;0.32063301091573715;0;0;3.743629160128307;0.7267625883638389;0.05612300232951428;False;4
0;0.32063301091573715;3068.852459016394;3.687484372337988;0.32063301091573715;0;0;3.743611531755353;0.7266734988915089;0.056127159417365124;False;4
0;0.32063301091573715;3069.8527368713535;3.687462579400834;0.32063301091573715;0;0;3.743593894863915;0.7265844094191789;0.056131315463081144;False;4
0;0.32063301091573715;3070.853014726313;3.6874407789261996;0.32063301091573715;0;0;3.743576249381857;0.7264953199468489;0.056135470455657366;False;4
0;0.32063301091573715;3071.853292581273;3.687418970830242;0.32063301091573715;0;0;3.7435585952367996;0.7264062304745189;0.05613962440655751;False;4
0;0.32063301091573715;3072.8535704362325;3.687397155011256;0.32063301091573715;0;0;3.7435409323561446;0.7263171410021889;0.05614377734488851;False;4
0;0.32063301091573715;3073.853848291192;3.6873753313939712;0.32063301091573715;0;0;3.743523260667064;0.7262280515298589;0.05614792927309287;False;4
0;0.32063301091573715;3074.854126146152;3.687353499896744;0.32063301091573715;0;0;3.7435055800965062;0.7261389620575289;0.056152080199762366;False;4
0;0.32063301091573715;3075.8544040011116;3.6873316604296154;0.32063301091573715;0;0;3.7434878905711857;0.7260498725851988;0.05615623014157034;False;4
0;0.32063301091573715;3076.8546818560712;3.687309812911464;0.32063301091573715;0;0;3.743470192017589;0.7259607831128688;0.056160379106124925;False;4
0;0.32063301091573715;3077.854959711031;3.68728795725628;0.32063301091573715;0;0;3.7434524843619728;0.7258716936405388;0.05616452710569275;False;4
0;0.32063301091573715;3078.8552375659906;3.6872660933713535;0.32063301091573715;0;0;3.7434347675303634;0.7257826041682088;0.056168674159009946;False;4
