Complexity,Loss,Equation
1,0.0012937017,"0.8051541"
5,0.0012116951,"(x2 * -0.033304416) - -0.8231316"
6,0.0012035897,"(sin(x2) * -0.042668715) - -0.82403076"
7,0.0009625809,"tanh(exp(0.10761778 / (x2 * 3.9239821)))"
9,0.00063703273,"(((x2 - -0.013824406) / x2) - -0.24407458) * 0.6258419"
11,0.00048503323,"(((x2 - (-0.17700712 / x2)) - -0.63592476) * 0.06508567) + 0.6940438"
13,0.0004757837,"sinh(sin(cosh(tanh(square((square(x2) * 145.30086) / x0))) ^ -0.45237243))"
