I,u_per,soc,s,sdot,C
0.0,0.6533333333333334,0.96891123,0.009060707,0.028636638,0.0
0.0,0.6533333333333334,0.96891123,0.009068664,0.028635057,0.0
0.0,0.6533333333333334,0.96891123,0.009076621,0.028633488,0.0
0.0,0.6533333333333334,0.96891123,0.009084578,0.028631914,0.0
0.0,0.6533333333333334,0.96891123,0.009092534,0.028630344,0.0
0.0,0.6533333333333334,0.96891123,0.009100489,0.028628767,0.0
0.0,0.6533333333333334,0.96891123,0.009108445,0.02862719,0.0
0.0,0.6533333333333334,0.96891123,0.009116399,0.02862563,0.0
0.0,0.6533333333333334,0.96891123,0.009124354,0.028624061,0.0
0.0,0.6533333333333334,0.96891123,0.009132308,0.028622488,0.0
0.0,0.6533333333333334,0.96891123,0.009140261,0.028620912,0.0
0.0,0.6533333333333334,0.96891123,0.009148215,0.028619345,0.0
0.0,0.6533333333333334,0.96891123,0.0091561675,0.028617764,0.0
0.0,0.6533333333333334,0.96891123,0.009164119,0.028616197,0.0
0.0,0.6533333333333334,0.96891123,0.009172071,0.028614629,0.0
0.0,0.6533333333333334,0.96891123,0.009180022,0.028613066,0.0
0.0,0.6533333333333334,0.96891123,0.009187973,0.028611487,0.0
0.0,0.6533333333333334,0.96891123,0.009195924,0.028609917,0.0
0.0,0.6533333333333334,0.96891123,0.009203874,0.028608348,0.0
0.0,0.6533333333333334,0.96891123,0.009211823,0.028606769,0.0
0.0,0.6533333333333334,0.96891123,0.009219773,0.02860521,0.0
0.0,0.6533333333333334,0.96891123,0.009227721,0.028603643,0.0
0.0,0.6533333333333334,0.96891123,0.00923567,0.02860207,0.0
0.0,0.6533333333333334,0.96891123,0.009243617,0.028600518,0.0
0.0,0.6533333333333334,0.96891123,0.009251565,0.028598938,0.0
0.0,0.6533333333333334,0.96891123,0.009259512,0.028597357,0.0
0.0,0.6533333333333334,0.96891123,0.009267458,0.0285958,0.0
0.0,0.6533333333333334,0.96891123,0.009275404,0.028594226,0.0
0.0,0.6533333333333334,0.96891123,0.009283349,0.028592654,0.0
0.0,0.6533333333333334,0.96891123,0.009291294,0.028591095,0.0
0.0,0.6533333333333334,0.96891123,0.009299239,0.02858952,0.0
0.0,0.6533333333333334,0.96891123,0.009307183,0.028587963,0.0
0.0,0.6533333333333334,0.96891123,0.009315127,0.028586397,0.0
0.0,0.6533333333333334,0.96891123,0.00932307,0.02858482,0.0
0.0,0.6533333333333334,0.96891123,0.009331013,0.028583253,0.0
0.0,0.6533333333333334,0.96891123,0.009338955,0.0285817,0.0
0.0,0.6533333333333334,0.96891123,0.009346898,0.028580127,0.0
0.0,0.6533333333333334,0.96891123,0.009354839,0.02857856,0.0
0.0,0.6533333333333334,0.96891123,0.0093627805,0.028576998,0.0
0.0,0.6533333333333334,0.96891123,0.009370721,0.028575433,0.0
0.0,0.6533333333333334,0.96891123,0.009378661,0.028573856,0.0
0.0,0.6533333333333334,0.96891123,0.009386601,0.02857231,0.0
0.0,0.6533333333333334,0.96891123,0.009394541,0.028570725,0.0
0.0,0.6533333333333334,0.96891123,0.00940248,0.028569166,0.0
0.0,0.6533333333333334,0.96891123,0.009410419,0.028567597,0.0
0.0,0.6533333333333334,0.96891123,0.009418357,0.028566038,0.0
0.0,0.6533333333333334,0.96891123,0.009426295,0.028564466,0.0
0.0,0.6533333333333334,0.96891123,0.009434232,0.02856291,0.0
0.0,0.6533333333333334,0.96891123,0.009442169,0.028561352,0.0
0.0,0.6533333333333334,0.96891123,0.009450105,0.028559774,0.0
0.0,0.6533333333333334,0.96891123,0.009458041,0.028558211,0.0
0.0,0.6533333333333334,0.96891123,0.009465977,0.028556654,0.0
0.0,0.6533333333333334,0.96891123,0.009473912,0.028555082,0.0
0.0,0.6533333333333334,0.96891123,0.009481846,0.028553527,0.0
0.0,0.6533333333333334,0.96891123,0.009489781,0.02855197,0.0
0.0,0.6533333333333334,0.96891123,0.009497715,0.028550398,0.0
0.0,0.6533333333333334,0.96891123,0.009505648,0.028548831,0.0
0.0,0.6533333333333334,0.96891123,0.009513581,0.028547272,0.0
0.0,0.6533333333333334,0.96891123,0.009521514,0.0285457,0.0
0.0,0.6533333333333334,0.96891123,0.009529446,0.028544158,0.0
0.0,0.6533333333333334,0.96891123,0.009537377,0.028542582,0.0
0.0,0.6533333333333334,0.96891123,0.0095453095,0.02854102,0.0
0.0,0.6533333333333334,0.96891123,0.00955324,0.028539462,0.0
0.0,0.6533333333333334,0.96891123,0.00956117,0.028537894,0.0
0.0,0.6533333333333334,0.96891123,0.0095691,0.028536336,0.0
0.0,0.6533333333333334,0.96891123,0.009577029,0.028534774,0.0
0.0,0.6533333333333334,0.96891123,0.009584959,0.028533217,0.0
0.0,0.6533333333333334,0.96891123,0.009592888,0.028531658,0.0
0.0,0.6533333333333334,0.96891123,0.009600815,0.028530093,0.0
