trajectory,C,u_per,I,u,soc,R1,C1,R0,k
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.99194443,0.008449,773.471,0.008937672,0.031688325
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9917833,0.008448807,773.48157,0.008937672,0.031689055
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9916222,0.008448624,773.49207,0.008937672,0.031689778
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9914611,0.008448434,773.5025,0.008937672,0.031690497
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9913,0.008448244,773.51306,0.008937672,0.031691223
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9911389,0.008448051,773.52356,0.008937672,0.03169194
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.99097776,0.00844786,773.5341,0.008937672,0.03169267
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.99081665,0.00844767,773.5446,0.008937672,0.03169339
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.99065554,0.008447479,773.5552,0.008937672,0.03169411
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.99049443,0.008447287,773.56573,0.008937672,0.031694848
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9903333,0.008447093,773.5762,0.008937672,0.031695563
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9901722,0.008446897,773.5867,0.008937672,0.03169629
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9900111,0.008446702,773.5972,0.008937672,0.03169702
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98985,0.008446506,773.6077,0.008937672,0.031697735
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9896889,0.008446308,773.6183,0.008937672,0.031698473
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98952776,0.008446111,773.62885,0.008937672,0.031699184
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98936665,0.008445916,773.63947,0.008937672,0.031699914
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98920554,0.008445717,773.6499,0.008937672,0.031700637
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9890444,0.008445513,773.66046,0.008937672,0.03170135
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9888833,0.008445315,773.67096,0.008937672,0.031702086
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9887222,0.008445117,773.6815,0.008937672,0.031702816
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9885611,0.008444913,773.6921,0.008937672,0.03170354
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9884,0.008444712,773.7026,0.008937672,0.03170426
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9882389,0.00844451,773.71313,0.008937672,0.031704977
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98807776,0.008444301,773.7237,0.008937672,0.031705707
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98791665,0.0084441025,773.73425,0.008937672,0.03170643
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98775554,0.0084438985,773.74475,0.008937672,0.031707145
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9875944,0.008443692,773.7554,0.008937672,0.031707883
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9874333,0.008443485,773.7659,0.008937672,0.031708613
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9872722,0.008443281,773.7765,0.008937672,0.031709336
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9871111,0.008443072,773.787,0.008937672,0.03171005
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98695,0.008442863,773.79755,0.008937672,0.031710785
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98678887,0.008442659,773.8081,0.008937672,0.0317115
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98662776,0.008442447,773.81866,0.008937672,0.03171223
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98646665,0.008442237,773.8292,0.008937672,0.03171295
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98630553,0.008442026,773.8397,0.008937672,0.03171368
