% Model:              2_2603_JH_lib_coupled_model.mph
% Version:            COMSOL 6.3.0.420
% Date:               Mar 26 2026, 17:17
% Dimension:          0
% Nodes:              2711
% Expressions:        4
% Description:        Point Probe 1, Point Probe 3, Point Probe 2, Point Probe 4
% u_par                   t                        point1 (V)               point3 (N)               point2 (A)               point4 (m)
0.30000000000000004       3060                     3.8536714455186063       1.1877803561535159E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3096                     3.851579634244561        1.2030628305767801E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3132                     3.8495359906603976       1.2183281435353571E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3168                     3.8475286410061296       1.2335762330978265E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3204                     3.8455319011817743       1.2488071752073047E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3240                     3.8435460847177945       1.2640209689367415E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3276                     3.84158071069418         1.2792176465871003E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3312                     3.8396503488321003       1.2943973674048883E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3348                     3.837747575395616        1.3095600502489495E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3384                     3.8358590727782036       1.324705725196933E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3420.0000000000005       3.833984827095851        1.3398343922801948E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3456                     3.8321232016917293       1.354946078089329E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3492                     3.8302590043243496       1.3700408960033792E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3528                     3.8283999418353676       1.385118788506518E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3564                     3.826537192741971        1.4001797756969362E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3600                     3.824670629307168        1.4152238578656605E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3636                     3.822792829494207        1.4302510573634678E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3672                     3.8208706154409926       1.4452614691747016E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3708                     3.818920744744627        1.460255045324318E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3744                     3.8169484697228206       1.4752319135559207E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3780                     3.8149539380180433       1.4901920774603757E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3816                     3.8129311022962424       1.5051355441876373E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3852                     3.810861963789664        1.5200624435766006E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3888.0000000000005       3.8087555743945543       1.5349727103290063E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3924.0000000000005       3.806623582115098        1.5498665581621045E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3960.0000000000005       3.8044664754217554       1.564743996038337E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       3996.0000000000005       3.802280309412983        1.5796049982468617E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4032.0000000000005       3.8000601281247923       1.5944496512462375E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4068.0000000000005       3.79780841344595         1.6092779117390287E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4104                     3.795534100779433        1.6240900708503765E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4140.000000000001        3.7932376901735023       1.6388861448723954E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4176                     3.7909170965549936       1.6536660658711347E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4212                     3.788572319923907        1.6684298338465965E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4248                     3.786203360280243        1.6831774487987804E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4284                     3.783823997461606        1.6979091894573188E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4320                     3.781430859396488        1.7126249876141328E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4356                     3.7790199966713973       1.7273247633830458E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4392                     3.776591409286332        1.742008516764054E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4428                     3.774145097241294        1.7566762477571595E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4464                     3.771695676108595        1.7713283426623735E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4500                     3.769239748248073        1.7859647116776428E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4536                     3.7667730037382436       1.8005852408886623E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4572                     3.764295442579108        1.8151899302954346E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4608                     3.761807064770666        1.829778779897958E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4644                     3.759314257118574        1.844352159395682E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4680                     3.756815614266188        1.8589099874397117E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4716                     3.7543091991888144       1.8734521519056138E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4752                     3.751795011886453        1.8879786527933902E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4788                     3.749273052359104        1.902489490103041E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4824                     3.7467282459738627       1.9169850256237578E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4860                     3.744163719613883        1.9314651843107617E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4896                     3.7415841737046844       1.9459298533544618E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4932                     3.7389896082462677       1.960379032754858E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       4968                     3.7363800232386324       1.9748127225119483E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5004                     3.7336830140160737       1.9892312721411467E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5040.000000000001        3.7309126720790107       2.0036346136192584E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5076                     3.728092200457659        2.0180226349394572E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5112                     3.725221599152018        2.032395336101748E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5148                     3.7223008681620895       2.046752717106128E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5184                     3.7192013031551725       2.0610951113129437E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5220                     3.715946279418358        2.0754224581772733E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5256                     3.7125781724741365       2.0897346479412058E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5292                     3.7090969823225097       2.1040316806047374E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5328                     3.705502708963477        2.1183135561678728E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5364                     3.7017490417316856       2.1325805603107977E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5400                     3.6978437801798236       2.1468326449198082E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5436                     3.6938025849504723       2.1610697133878833E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5472                     3.6896254560436312       2.1752917657150275E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5508                     3.685349874557804        2.1894988697204024E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5544                     3.681131249018536        2.2036913066037893E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5580                     3.676854602217249        2.2178688683227688E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5616                     3.672519934153944        2.232031554877342E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5652                     3.6681272448286193       2.2461793662675056E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5688                     3.663876836346564        2.2603125243423808E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5724                     3.65974804417828         2.2744310062145022E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5760                     3.6556713000795673       2.2885347348319864E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5796                     3.651646604050426        2.302623710194837E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5832                     3.6477040387314377       2.316685471060972E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5868                     3.643907128732718        2.3306896384851617E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5904                     3.640110218733998        2.3446938059093508E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5940.000000000001        3.636313308735278        2.35869797333354E8       1.4768238373834388       4.461975116640747E-7
0.30000000000000004       5976.000000000001        3.6325163987365583       2.372702140757729E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6012                     3.628502815269088        2.3866614277922767E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6048                     3.624391611457933        2.400600494358268E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6084                     3.620280407646778        2.4145395609242612E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6120                     3.616169203835623        2.428478627490253E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6156                     3.611953311058101        2.442413377114651E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6192                     3.6072744669692227       2.456329036534598E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6228                     3.601649042693224        2.4702368580302632E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6264                     3.595147067448132        2.4841302878949896E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6300                     3.5881994870080707       2.49800094691238E8       1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6336                     3.581008574328471        2.511860166511682E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6372                     3.571181861843613        2.5257130196925074E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6408                     3.559755628590166        2.5395484730162E8        1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6444                     3.5483171207472837       2.5533702156654E8        1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6480                     3.5356376868572634       2.5671809351931426E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6516                     3.514153026878           2.5809774488462386E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6552                     3.4925847587123573       2.594754357494924E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6588                     3.4710089353138094       2.6085220866870517E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6624                     3.441734516097484        2.622277863733793E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6660                     3.399501822969574        2.6360154950803128E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6696                     3.3572421174757063       2.6497381700842595E8     1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6732                     3.3149598758428263       2.663450245541564E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6768                     3.246096584647503        2.677149891935787E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6804                     3.1619841481713107       2.690831944161109E8      1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6840.000000000001        3.0777804270389697       2.7044907746199E8        1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6876.000000000001        2.993493164493475        2.71814594618283E8       1.4768238373834388       4.461975116640747E-7
0.30000000000000004       6910.350200156383        2.840699416432616        2.731166187234428E8      1.4768238373834388       4.461975116640747E-7
0.4                       0                        4.118642453287027        -2.3623839601684723E7    1.4768238373834388       5.949300155520996E-7
0.4                       36                       4.108139444166528        -2.1930583830192316E7    1.4768238373834388       5.949300155520996E-7
0.4                       72                       4.103002064847574        -2.0239665995095156E7    1.4768238373834388       5.949300155520996E-7
0.4                       108                      4.098235811771794        -1.8551523762546737E7    1.4768238373834388       5.949300155520996E-7
0.4                       144                      4.093544083089671        -1.6865521078430474E7    1.4768238373834388       5.949300155520996E-7
0.4                       180                      4.088892357322232        -1.5183358809711643E7    1.4768238373834388       5.949300155520996E-7
0.4                       216                      4.084248638446282        -1.350204764193046E7     1.4768238373834388       5.949300155520996E-7
0.4                       252.00000000000003       4.079640530809553        -1.1824132792094301E7    1.4768238373834388       5.949300155520996E-7
0.4                       288                      4.075060397377764        -1.0148743080618024E7    1.4768238373834388       5.949300155520996E-7
0.4                       324                      4.07053622634529         -8478404.908641245       1.4768238373834388       5.949300155520996E-7
0.4                       360                      4.0660120553128145       -6808066.736664429       1.4768238373834388       5.949300155520996E-7
0.4                       396                      4.06148788428034         -5137728.564687658       1.4768238373834388       5.949300155520996E-7
0.4                       432                      4.057336060266722        -3473233.196655401       1.4768238373834388       5.949300155520996E-7
0.4                       468                      4.05329065531321         -1810407.737801153       1.4768238373834388       5.949300155520996E-7
0.4                       504.00000000000006       4.049245250359699        -147582.27894685275      1.4768238373834388       5.949300155520996E-7
0.4                       540                      4.045305832756865        1513763.6952918966       1.4768238373834388       5.949300155520996E-7
0.4                       576                      4.041737490146987        3169929.8085397854       1.4768238373834388       5.949300155520996E-7
0.4                       612                      4.0381691475371095       4826095.92178766         1.4768238373834388       5.949300155520996E-7
0.4                       648                      4.034586917252353        6482134.651484735        1.4768238373834388       5.949300155520996E-7
0.4                       684                      4.030392062993838        8132554.138376766        1.4768238373834388       5.949300155520996E-7
0.4                       720                      4.026197208735322        9782973.625268817        1.4768238373834388       5.949300155520996E-7
0.4                       756                      4.022252982044104        1.143193920654859E7      1.4768238373834388       5.949300155520996E-7
0.4                       792                      4.019044738156594        1.3076635307258397E7     1.4768238373834388       5.949300155520996E-7
0.4                       828                      4.015836494269084        1.4721331407968186E7     1.4768238373834388       5.949300155520996E-7
0.4                       864                      4.012815590573386        1.6363697515975118E7     1.4768238373834388       5.949300155520996E-7
0.4                       900                      4.009992906666935        1.8003598319243923E7     1.4768238373834388       5.949300155520996E-7
0.4                       936                      4.0071293494767595       1.9642916522661015E7     1.4768238373834388       5.949300155520996E-7
0.4                       972.0000000000001        4.003970276204816        2.1278022497215077E7     1.4768238373834388       5.949300155520996E-7
0.4                       1008.0000000000001       4.000811202932874        2.291312847176914E7      1.4768238373834388       5.949300155520996E-7
0.4                       1044                     3.9976204514266804       2.4544629133141838E7     1.4768238373834388       5.949300155520996E-7
0.4                       1080                     3.994419537745999        2.6174973233156193E7     1.4768238373834388       5.949300155520996E-7
0.4                       1116                     3.9911791398381413       2.780161517822295E7      1.4768238373834388       5.949300155520996E-7
0.4                       1152                     3.9878776896640633       2.942253268683449E7      1.4768238373834388       5.949300155520996E-7
0.4                       1188                     3.984576239489985        3.104345019544606E7      1.4768238373834388       5.949300155520996E-7
0.4                       1224                     3.981274789315907        3.2664367704057656E7     1.4768238373834388       5.949300155520996E-7
0.4                       1260.0000000000002       3.9779733391418284       3.42852852126692E7       1.4768238373834388       5.949300155520996E-7
0.4                       1296                     3.9748604704920614       3.5900021195448235E7     1.4768238373834388       5.949300155520996E-7
0.4                       1332                     3.971843043749009        3.751162868186995E7      1.4768238373834388       5.949300155520996E-7
0.4                       1368                     3.9688256170059564       3.912323616829171E7      1.4768238373834388       5.949300155520996E-7
0.4                       1404                     3.965808190262904        4.073484365471345E7      1.4768238373834388       5.949300155520996E-7
0.4                       1440                     3.9627907635198514       4.2346451141135156E7     1.4768238373834388       5.949300155520996E-7
0.4                       1476                     3.9600523715814195       4.394948599126278E7      1.4768238373834388       5.949300155520996E-7
0.4                       1512                     3.9573333158536164       4.555192678538629E7      1.4768238373834388       5.949300155520996E-7
0.4                       1548                     3.9546142601258136       4.715436757950987E7      1.4768238373834388       5.949300155520996E-7
0.4                       1584                     3.9518952043980105       4.8756808373633385E7     1.4768238373834388       5.949300155520996E-7
0.4                       1620                     3.9491739230750453       5.0357373917365536E7     1.4768238373834388       5.949300155520996E-7
0.4                       1656                     3.9464440856509984       5.195073022907998E7      1.4768238373834388       5.949300155520996E-7
0.4                       1692                     3.943714248226952        5.354408654079443E7      1.4768238373834388       5.949300155520996E-7
0.4                       1728                     3.9409844108029053       5.513744285250887E7      1.4768238373834388       5.949300155520996E-7
0.4                       1764                     3.9382545733788583       5.673079916422337E7      1.4768238373834388       5.949300155520996E-7
0.4                       1800                     3.935535139884312        5.832029981736933E7      1.4768238373834388       5.949300155520996E-7
0.4                       1836                     3.9328270838210506       5.990558403571312E7      1.4768238373834388       5.949300155520996E-7
0.4                       1872                     3.9301190277577893       6.149086825405692E7      1.4768238373834388       5.949300155520996E-7
0.4                       1908                     3.927410971694528        6.3076152472400784E7     1.4768238373834388       5.949300155520996E-7
0.4                       1944.0000000000002       3.9247511113266405       6.465984208434548E7      1.4768238373834388       5.949300155520996E-7
0.4                       1980.0000000000002       3.922260388601347        6.623793559553612E7      1.4768238373834388       5.949300155520996E-7
0.4                       2016.0000000000002       3.9197696658760544       6.78160291067268E7       1.4768238373834388       5.949300155520996E-7
0.4                       2052                     3.917278943150761        6.93941226179174E7       1.4768238373834388       5.949300155520996E-7
0.4                       2088                     3.9148667448021905       7.097000180882108E7      1.4768238373834388       5.949300155520996E-7
0.4                       2124                     3.9125766181811223       7.254243868137789E7      1.4768238373834388       5.949300155520996E-7
0.4                       2160                     3.910286491560054        7.411487555393463E7      1.4768238373834388       5.949300155520996E-7
0.4                       2196                     3.9080234577893274       7.568561795730501E7      1.4768238373834388       5.949300155520996E-7
0.4                       2232                     3.9058138941103575       7.725301617865914E7      1.4768238373834388       5.949300155520996E-7
0.4                       2268                     3.903604330431387        7.882041440001342E7      1.4768238373834388       5.949300155520996E-7
0.4                       2304                     3.901382522216241        8.03851711095549E7       1.4768238373834388       5.949300155520996E-7
0.4                       2340                     3.899152086552896        8.194806662108943E7      1.4768238373834388       5.949300155520996E-7
0.4                       2376                     3.89691983876054         8.351046160525563E7      1.4768238373834388       5.949300155520996E-7
0.4                       2412                     3.8946732188933124       8.506888688485527E7      1.4768238373834388       5.949300155520996E-7
0.4                       2448                     3.892426599026085        8.662731216445488E7      1.4768238373834388       5.949300155520996E-7
0.4                       2484                     3.8901322252318646       8.818290564277194E7      1.4768238373834388       5.949300155520996E-7
0.4                       2520.0000000000005       3.887810672399116        8.973688740785398E7      1.4768238373834388       5.949300155520996E-7
0.4                       2556                     3.8854864706128645       9.12906143682645E7       1.4768238373834388       5.949300155520996E-7
0.4                       2592                     3.8831414460090397       9.284233836743626E7      1.4768238373834388       5.949300155520996E-7
0.4                       2628                     3.880784067506307        9.439287403651905E7      1.4768238373834388       5.949300155520996E-7
0.4                       2664                     3.8784128491728405       9.594179773313919E7      1.4768238373834388       5.949300155520996E-7
0.4                       2700                     3.8760274500334972       9.748901224454723E7      1.4768238373834388       5.949300155520996E-7
0.4                       2736                     3.873640588845929        9.90346133553513E7       1.4768238373834388       5.949300155520996E-7
0.4                       2772                     3.8713111770489688       1.0057842982641008E8     1.4768238373834388       5.949300155520996E-7
0.4                       2808                     3.8690108156102654       1.0212054420579946E8     1.4768238373834388       5.949300155520996E-7
0.4                       2844                     3.866733768693793        1.0366092107495256E8     1.4768238373834388       5.949300155520996E-7
0.4                       2880                     3.8644795398243423       1.0519955736815405E8     1.4768238373834388       5.949300155520996E-7
0.4                       2916                     3.8622542905060326       1.0673645969424666E8     1.4768238373834388       5.949300155520996E-7
0.4                       2952                     3.8600748743213864       1.0827162088212436E8     1.4768238373834388       5.949300155520996E-7
0.4                       2988.0000000000005       3.8579328563921416       1.098050445207812E8      1.4768238373834388       5.949300155520996E-7
0.4                       3024                     3.855802966795789        1.113367391183751E8      1.4768238373834388       5.949300155520996E-7
0.4                       3060                     3.853686173484205        1.128667043490053E8      1.4768238373834388       5.949300155520996E-7
0.4                       3096                     3.851595392887759        1.1439494270227644E8     1.4768238373834388       5.949300155520996E-7
0.4                       3132                     3.8495526763584462       1.1592146506570488E8     1.4768238373834388       5.949300155520996E-7
0.4                       3168                     3.8475465113595786       1.174462657551524E8      1.4768238373834388       5.949300155520996E-7
0.4                       3204                     3.845547532629557        1.1896935343007517E8     1.4768238373834388       5.949300155520996E-7
0.4                       3240                     3.843560097020421        1.204907268056909E8      1.4768238373834388       5.949300155520996E-7
0.4                       3276                     3.8415951406393614       1.2201039109224437E8     1.4768238373834388       5.949300155520996E-7
0.4                       3312                     3.839667100928875        1.2352835936594921E8     1.4768238373834388       5.949300155520996E-7
0.4                       3348                     3.8377680646915073       1.2504462445970076E8     1.4768238373834388       5.949300155520996E-7
0.4                       3384                     3.8358784982356235       1.2655919006914218E8     1.4768238373834388       5.949300155520996E-7
0.4                       3420.0000000000005       3.834003209700807        1.2807205528460577E8     1.4768238373834388       5.949300155520996E-7
0.4                       3456                     3.832139273599346        1.295832254978599E8      1.4768238373834388       5.949300155520996E-7
0.4                       3492                     3.830279386217115        1.310927097495801E8      1.4768238373834388       5.949300155520996E-7
0.4                       3528                     3.8284277873245474       1.3260050279169837E8     1.4768238373834388       5.949300155520996E-7
0.4                       3564                     3.8265677925951294       1.3410660539497085E8     1.4768238373834388       5.949300155520996E-7
0.4                       3600                     3.8247049681363583       1.3561101730226308E8     1.4768238373834388       5.949300155520996E-7
0.4                       3636                     3.8228247719754043       1.371137441986574E8      1.4768238373834388       5.949300155520996E-7
0.4                       3672                     3.820908672047169        1.3861479302048725E8     1.4768238373834388       5.949300155520996E-7
0.4                       3708                     3.818968204172735        1.4011415945003057E8     1.4768238373834388       5.949300155520996E-7
0.4                       3744                     3.8170059249321375       1.4161185737995827E8     1.4768238373834388       5.949300155520996E-7
0.4                       3780                     3.8150207801471425       1.4310788108177698E8     1.4768238373834388       5.949300155520996E-7
0.4                       3816                     3.813001593088982        1.4460223928296864E8     1.4768238373834388       5.949300155520996E-7
0.4                       3852                     3.81093815542666         1.460949400407E8         1.4768238373834388       5.949300155520996E-7
0.4                       3888.0000000000005       3.8088378516418606       1.4758597870071042E8     1.4768238373834388       5.949300155520996E-7
0.4                       3924.0000000000005       3.8067146210914697       1.490753810694866E8      1.4768238373834388       5.949300155520996E-7
0.4                       3960.0000000000005       3.8045624116760974       1.5056313594253582E8     1.4768238373834388       5.949300155520996E-7
0.4                       3996.0000000000005       3.8023780911274665       1.5204925031147975E8     1.4768238373834388       5.949300155520996E-7
0.4                       4032.0000000000005       3.800159563739538        1.5353372885420108E8     1.4768238373834388       5.949300155520996E-7
0.4                       4068.0000000000005       3.797909485741355        1.55016570729164E8       1.4768238373834388       5.949300155520996E-7
0.4                       4104                     3.795641915035749        1.5649781233824176E8     1.4768238373834388       5.949300155520996E-7
0.4                       4140.000000000001        3.793350571808994        1.5797743742033285E8     1.4768238373834388       5.949300155520996E-7
0.4                       4176                     3.7910354560610906       1.5945544597543728E8     1.4768238373834388       5.949300155520996E-7
0.4                       4212                     3.7886965677920377       1.6093183800355515E8     1.4768238373834388       5.949300155520996E-7
0.4                       4248                     3.7863356606159795       1.6240661840014175E8     1.4768238373834388       5.949300155520996E-7
0.4                       4284                     3.78396417288401         1.638798190969296E8      1.4768238373834388       5.949300155520996E-7
0.4                       4320                     3.7815737053972835       1.6535141664639822E8     1.4768238373834388       5.949300155520996E-7
0.4                       4356                     3.7791642581558          1.6682141104854757E8     1.4768238373834388       5.949300155520996E-7
0.4                       4392                     3.776735831159559        1.6828980230337784E8     1.4768238373834388       5.949300155520996E-7
0.4                       4428                     3.774292405814503        1.697565996688857E8      1.4768238373834388       5.949300155520996E-7
0.4                       4464                     3.77185126549589         1.7122184333424884E8     1.4768238373834388       5.949300155520996E-7
0.4                       4500                     3.769399112029965        1.7268550237711224E8     1.4768238373834388       5.949300155520996E-7
0.4                       4536                     3.766935945416727        1.741475767974757E8      1.4768238373834388       5.949300155520996E-7
0.4                       4572                     3.764461765656176        1.756080665953394E8      1.4768238373834388       5.949300155520996E-7
0.4                       4608                     3.761978556112355        1.7706698292355523E8     1.4768238373834388       5.949300155520996E-7
0.4                       4644                     3.7594923873355444       1.785243599180401E8      1.4768238373834388       5.949300155520996E-7
0.4                       4680                     3.7569983229268686       1.79980169820437E8       1.4768238373834388       5.949300155520996E-7
0.4                       4716                     3.7544963628863273       1.814344126307462E8      1.4768238373834388       5.949300155520996E-7
0.4                       4752                     3.7519865072139207       1.828870883489673E8      1.4768238373834388       5.949300155520996E-7
0.4                       4788                     3.749464858779517        1.843382101998124E8      1.4768238373834388       5.949300155520996E-7
0.4                       4824                     3.746922771369237        1.8578780752376592E8     1.4768238373834388       5.949300155520996E-7
0.4                       4860                     3.744367761088971        1.8723585481530684E8     1.4768238373834388       5.949300155520996E-7
0.4                       4896                     3.741799827938718        1.886823520744354E8      1.4768238373834388       5.949300155520996E-7
0.4                       4932                     3.7392189719184783       1.9012729930115145E8     1.4768238373834388       5.949300155520996E-7
0.4                       4968                     3.736600024812735        1.9157071181599608E8     1.4768238373834388       5.949300155520996E-7
0.4                       5004                     3.733902153414064        1.9301261447519404E8     1.4768238373834388       5.949300155520996E-7
0.4                       5040.000000000001        3.7311639060089137       1.9445298381341073E8     1.4768238373834388       5.949300155520996E-7
0.4                       5076                     3.7283852825972845       1.958918198306461E8      1.4768238373834388       5.949300155520996E-7
0.4                       5112                     3.725566283179176        1.9732912252690035E8     1.4768238373834388       5.949300155520996E-7
0.4                       5148                     3.722637353759164        1.987649089978192E8      1.4768238373834388       5.949300155520996E-7
0.4                       5184                     3.7195165588856973       2.001991993822815E8      1.4768238373834388       5.949300155520996E-7
0.4                       5220                     3.716289826792152        2.016319725600245E8      1.4768238373834388       5.949300155520996E-7
0.4                       5256                     3.712957157478527        2.0306322853104818E8     1.4768238373834388       5.949300155520996E-7
0.4                       5292                     3.7095185509448223       2.0449296729535237E8     1.4768238373834388       5.949300155520996E-7
0.4                       5328                     3.7059341110523376       2.0592120558489046E8     1.4768238373834388       5.949300155520996E-7
0.4                       5364                     3.7021705688340028       2.0734795735226068E8     1.4768238373834388       5.949300155520996E-7
0.4                       5400                     3.6982680517793325       2.08773205768484E8       1.4768238373834388       5.949300155520996E-7
0.4                       5436                     3.6942265598883264       2.1019695083356076E8     1.4768238373834388       5.949300155520996E-7
0.4                       5472                     3.6900460931609844       2.116191925474908E8      1.4768238373834388       5.949300155520996E-7
0.4                       5508                     3.685892515064792        2.1303996878600258E8     1.4768238373834388       5.949300155520996E-7
0.4                       5544                     3.681662222675686        2.144592558908653E8      1.4768238373834388       5.949300155520996E-7
0.4                       5580                     3.6773542740863654       2.158770536469898E8      1.4768238373834388       5.949300155520996E-7
0.4                       5616                     3.67296866929683         2.1729336205437583E8     1.4768238373834388       5.949300155520996E-7
0.4                       5652                     3.668650822128286        2.1870819791437596E8     1.4768238373834388       5.949300155520996E-7
0.4                       5688                     3.6644630436674808       2.2012156842651588E8     1.4768238373834388       5.949300155520996E-7
0.4                       5724                     3.660305738736476        2.2153346208340463E8     1.4768238373834388       5.949300155520996E-7
0.4                       5760                     3.656178907335271        2.22943878885042E8       1.4768238373834388       5.949300155520996E-7
0.4                       5796                     3.6521040709814923       2.243522781158477E8      1.4768238373834388       5.949300155520996E-7
0.4                       5832                     3.648277135540681        2.2575412332589865E8     1.4768238373834388       5.949300155520996E-7
0.4                       5868                     3.6444502000998695       2.2715596853594953E8     1.4768238373834388       5.949300155520996E-7
0.4                       5904                     3.6406232646590584       2.2855781374600035E8     1.4768238373834388       5.949300155520996E-7
0.4                       5940.000000000001        3.6367963292182472       2.2995965895605135E8     1.4768238373834388       5.949300155520996E-7
0.4                       5976.000000000001        3.6329409173100773       2.3135785338435578E8     1.4768238373834388       5.949300155520996E-7
0.4                       6012                     3.629068768096524        2.3275390203213856E8     1.4768238373834388       5.949300155520996E-7
