trajectory,C,u_per,I,u,soc,R1,C1,R0,k,s
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99315554,0.007859283,1838.2045,0.008969107,0.03082886,17.962835
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.993,0.007859759,1838.1566,0.008969107,0.03082886,17.968151
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99284446,0.007860228,1838.108,0.008969107,0.03082886,17.973465
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9926889,0.007860704,1838.0597,0.008969107,0.03082886,17.978779
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9925333,0.007861172,1838.0114,0.008969107,0.03082886,17.984098
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99237776,0.00786164,1837.9631,0.008969107,0.03082886,17.989414
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99222225,0.007862109,1837.9147,0.008969107,0.03082886,17.994734
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9920667,0.0078625735,1837.8667,0.008969107,0.03082886,18.000055
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9919111,0.00786304,1837.8181,0.008969107,0.03082886,18.005379
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99175555,0.007863502,1837.77,0.008969107,0.03082886,18.010704
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9916,0.007863962,1837.7214,0.008969107,0.03082886,18.01603
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99144447,0.007864422,1837.6732,0.008969107,0.03082886,18.021358
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9912889,0.007864885,1837.625,0.008969107,0.03082886,18.026688
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99113333,0.007865342,1837.5768,0.008969107,0.03082886,18.032017
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99097776,0.007865799,1837.5283,0.008969107,0.03082886,18.03735
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9908222,0.007866255,1837.4803,0.008969107,0.03082886,18.042683
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9906667,0.0078667095,1837.4319,0.008969107,0.03082886,18.048018
