trajectory,C,u_per,I,u,soc,R1,C1,R0,k,s
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99315554,0.005000014,2120.207,0.008446038,0.030706488,22.126871
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.993,0.005000014,2120.1543,0.008446038,0.030706488,22.132425
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99284446,0.005000014,2120.102,0.008446038,0.030706488,22.137981
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9926889,0.005000014,2120.0498,0.008446038,0.030706488,22.14354
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9925333,0.005000014,2119.9976,0.008446038,0.030706488,22.149097
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99237776,0.005000014,2119.945,0.008446038,0.030706488,22.154657
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99222225,0.005000014,2119.8928,0.008446038,0.030706488,22.160215
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9920667,0.005000014,2119.8406,0.008446038,0.030706488,22.16578
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9919111,0.005000014,2119.7883,0.008446038,0.030706488,22.171345
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99175555,0.005000014,2119.7358,0.008446038,0.030706488,22.17691
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9916,0.005000014,2119.6838,0.008446038,0.030706488,22.182478
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99144447,0.005000014,2119.6313,0.008446038,0.030706488,22.188046
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9912889,0.005000014,2119.5789,0.008446038,0.030706488,22.193613
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99113333,0.005000014,2119.5266,0.008446038,0.030706488,22.199186
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99097776,0.005000014,2119.474,0.008446038,0.030706488,22.204758
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9908222,0.005000014,2119.4219,0.008446038,0.030706488,22.21033
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9906667,0.005000014,2119.3699,0.008446038,0.030706488,22.215904
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9905111,0.0050000143,2119.3176,0.008446038,0.030706488,22.22148
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.99035555,0.0050000143,2119.2654,0.008446038,0.030706488,22.227057
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9902,0.0050000143,2119.2131,0.008446038,0.030706488,22.232637
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9900444,0.0050000143,2119.1606,0.008446038,0.030706488,22.238213
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9898889,0.0050000143,2119.1084,0.008446038,0.030706488,22.243795
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98973334,0.0050000143,2119.056,0.008446038,0.030706488,22.249374
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9895778,0.0050000143,2119.0042,0.008446038,0.030706488,22.254961
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9894222,0.0050000143,2118.9517,0.008446038,0.030706488,22.260548
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9892667,0.0050000143,2118.8994,0.008446038,0.030706488,22.266129
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9891111,0.0050000143,2118.8472,0.008446038,0.030706488,22.271719
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98895556,0.0050000143,2118.7952,0.008446038,0.030706488,22.27731
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9888,0.0050000143,2118.743,0.008446038,0.030706488,22.282896
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9886444,0.0050000143,2118.6904,0.008446038,0.030706488,22.288488
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9884889,0.0050000143,2118.6384,0.008446038,0.030706488,22.294083
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98833334,0.0050000143,2118.5862,0.008446038,0.030706488,22.299675
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9881778,0.0050000143,2118.5342,0.008446038,0.030706488,22.305271
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9880222,0.0050000143,2118.482,0.008446038,0.030706488,22.310867
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98786664,0.0050000143,2118.4297,0.008446038,0.030706488,22.316467
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98771113,0.0050000143,2118.3774,0.008446038,0.030706488,22.322065
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98755556,0.0050000143,2118.3252,0.008446038,0.030706488,22.327665
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9874,0.0050000143,2118.2727,0.008446038,0.030706488,22.333267
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9872444,0.0050000143,2118.221,0.008446038,0.030706488,22.338871
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9870889,0.0050000143,2118.169,0.008446038,0.030706488,22.344473
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98693335,0.0050000143,2118.1165,0.008446038,0.030706488,22.35008
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9867778,0.0050000143,2118.0645,0.008446038,0.030706488,22.355686
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9866222,0.0050000143,2118.0122,0.008446038,0.030706488,22.361298
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98646665,0.0050000143,2117.96,0.008446038,0.030706488,22.366909
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98631114,0.0050000143,2117.9077,0.008446038,0.030706488,22.372515
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98615557,0.0050000143,2117.8557,0.008446038,0.030706488,22.37813
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.986,0.0050000143,2117.8035,0.008446038,0.030706488,22.383741
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98584443,0.0050000143,2117.7515,0.008446038,0.030706488,22.389357
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98568887,0.0050000143,2117.6992,0.008446038,0.030706488,22.394974
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98553336,0.0050000143,2117.6475,0.008446038,0.030706488,22.400589
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9853778,0.0050000143,2117.5947,0.008446038,0.030706488,22.406208
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9852222,0.0050000143,2117.5427,0.008446038,0.030706488,22.41183
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98506665,0.0050000143,2117.4907,0.008446038,0.030706488,22.417452
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9849111,0.0050000143,2117.4385,0.008446038,0.030706488,22.423075
