Complexity,Loss,Equation
1,2.8208456,"1.1610134"
3,1.4464854,"0.3729334 / x2"
4,1.4307181,"0.3688745 / tanh(x2)"
5,1.1889514,"(0.3729334 / x2) ^ x0"
7,0.96974415,"cosh(log(x2 + x2)) ^ x0"
8,0.92823356,"cosh(log(tanh(x2) + x2)) ^ x0"
9,0.6939307,"cosh(log((0.6990964 * x2) + x2)) ^ x0"
11,0.4942909,"cosh((1.2831657 - x2) * log(x2 + x2)) ^ x0"
14,0.48874548,"cosh(((cos(x2) - x2) + 0.27871296) * log(x2 + x2)) ^ x0"
15,0.43113434,"cosh((x2 / x1) + ((log(x2) + (1.1439056 - x2)) * (1.4848768 ^ x0)))"
